# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=123456
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC1_treatment_3.csv
# diagnostic_file=stan_diagnostics/LCC1_treatment_3.csv
# append_samples=0
#lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1

277.781,0.523644,0.0108763,5,31,0,-275.399,-4.15547,8.78088,-2.30633,7.16871,-0.634203,1.23516,0.375532,1.64164,61.2948,29.203,24.0462,124.484
277.699,0.929337,0.00669059,5,39,0,-274.244,-4.02484,8.64654,-2.45752,7.11888,2.26999,0.854238,-0.910604,0.445982,-10.5536,-6.95679,-19.1567,-104.771
276.956,0.740707,0.00877606,5,47,0,-273.431,-4.19091,8.87332,-2.30723,7.16315,-0.936679,2.11262,0.43515,1.23313,137.242,77.591,19.2761,135.619
279.017,0.9892,0.00810285,4,27,0,-275.672,-4.29012,8.98199,-2.3543,7.17077,0.789546,2.02029,-1.10278,0.877381,-49.9094,-16.544,5.86445,-50.195
277.713,0.984798,0.0118273,5,31,0,-276.748,-4.33737,9.0803,-2.42099,7.17832,-0.339267,1.28266,-0.0702073,0.406861,-42.2181,-3.38946,-19.1943,-33.9484
277.713,0.00270345,0.017069,1,3,0,-275.868,-4.33737,9.0803,-2.42099,7.17832,-1.2517,0.897671,-0.0157431,-1.1479,-42.2181,-3.38946,-19.1943,-33.9484
276.847,0.993152,0.00408777,5,31,0,-276.515,-4.35091,9.11609,-2.42802,7.17527,-0.298287,-0.501001,-0.50708,0.259659,-63.4539,-6.35156,-23.2285,-84.3979
276.847,3.2156e-09,0.383772,1,1,0,-275.493,-4.35091,9.11609,-2.42802,7.17527,20.9859,4.45706,-1.54811,-35.6,-63.4539,-6.35156,-23.2285,-84.3979
276.847,5.16956e-161,0.896133,1,2,1,-276.333,-4.35091,9.11609,-2.42802,7.17527,-10.0043,6.54164,4.16867,-18.4758,-63.4539,-6.35156,-23.2285,-84.3979
277.479,0.973754,0.0883581,5,31,0,-274.543,-4.30638,9.05974,-2.38551,7.15649,-2.45165,-21.1138,24.3311,-22.2849,-33.2567,4.00144,-8.12554,-135.353
279.086,0.999124,0.0858091,5,31,0,-276.616,-4.27852,8.97404,-2.41404,7.17249,-3.24856,19.0359,8.89464,-57.8249,6.59934,10.2119,-12.92,19.0803
278.399,0.99126,0.115189,4,15,0,-278.329,-4.30491,9.00983,-2.42686,7.17452,-1.14957,-0.14511,6.96559,1.81168,-47.8973,-11.6962,-18.962,-37.0424
278.478,0.977929,0.174913,5,31,0,-277.796,-4.28418,8.97174,-2.30593,7.17065,3.4916,-10.4138,4.40127,-25.7077,-39.6047,-14.1938,20.4454,-37.4344
278.893,0.62763,0.277483,4,31,0,-278.14,-4.24231,8.92378,-2.43374,7.15722,2.35832,-11.9228,2.33781,-20.9915,-15.8468,2.60372,-18.4225,-68.9527
279.032,0.904518,0.155347,3,7,0,-278.336,-4.24407,8.9065,-2.42422,7.16032,-10.1642,0.622445,-11.1927,-37.0434,-63.3557,-25.1773,-14.7041,-90.1545
279.407,0.702107,0.209175,4,15,0,-277.678,-4.2005,8.84201,-2.33575,7.1635,10.0635,16.0246,-15.8336,-1.60577,6.09029,1.65172,15.9921,23.2674
278.537,0.996883,0.151406,5,47,0,-276.632,-4.26355,8.95663,-2.3048,7.16205,-14.7754,17.2105,7.21574,6.05854,-13.8965,-0.665667,21.2577,-45.1937
278.225,0.583442,0.280921,4,15,0,-277.088,-4.18238,8.81044,-2.48175,7.1662,-10.8679,9.83025,17.6829,5.58645,21.0701,10.2995,-31.8807,79.5083
278.22,0.971152,0.142167,4,31,0,-275.804,-4.10347,8.75066,-2.33761,7.13086,12.7782,-9.56896,33.9327,16.4457,41.1282,33.6278,16.1549,-46.9643
278.503,0.511238,0.246142,3,7,0,-276.444,-4.07827,8.69107,-2.35029,7.1302,-6.52493,-16.8124,-11.6322,48.9189,-40.5085,-31.8155,14.8469,-96.6014
277.586,0.972684,0.100756,5,39,0,-276.143,-4.19744,8.8022,-2.46159,7.17808,-23.5315,-1.99073,2.69536,28.0329,-29.509,-28.9556,-26.5431,100.517
278.462,0.948624,0.176113,4,15,0,-276.342,-4.24596,8.89976,-2.45823,7.16616,-1.73182,15.2283,16.7582,-56.9413,-64.4075,-28.0252,-26.5038,-55.1655
277.547,0.108038,0.284591,3,7,0,-277.087,-4.23066,8.90571,-2.46825,7.17229,-2.58932,-5.85573,-8.33078,30.4536,101.867,57.4702,-31.7335,144.176
278.656,0.9994,0.0344656,6,79,0,-275.122,-4.21234,8.8762,-2.31084,7.1515,-9.0584,-12.7867,42.1988,-28.6286,-15.7274,-3.81971,21.5546,-65.3932
275.971,0.960705,0.0656171,5,63,0,-273.809,-4.26899,8.93811,-2.29981,7.19696,-4.43804,-16.6315,9.37596,-59.6522,86.709,37.315,17.9332,215.626
277.645,1,0.110213,4,15,0,-275.47,-4.29505,8.99317,-2.32505,7.19068,7.09698,15.2975,-17.0391,-53.7427,62.4265,29.0345,12.158,151.901
279.422,0.985903,0.206879,4,31,0,-277.5,-4.2295,8.90722,-2.38797,7.155,21.5641,-2.494,-17.2564,-45.4786,-1.68538,7.60232,-2.39179,-55.1146
279.422,0.172557,0.368852,2,5,1,-278.773,-4.2295,8.90722,-2.38797,7.155,6.69329,5.12914,-6.77279,-41.6387,-1.68538,7.60232,-2.39179,-55.1146
278.601,0.992993,0.0588471,6,63,0,-277.699,-4.17705,8.78725,-2.31738,7.16035,-11.5113,9.1649,-11.2102,-15.6937,-52.5505,-39.1091,22.0193,-26.5606
277.436,0.99488,0.107342,5,63,0,-276.744,-4.34573,9.07218,-2.41647,7.18587,-13.3481,-0.655162,-8.90914,29.1309,-68.7756,-17.3979,-18.2902,-15.7991
276.409,0.606549,0.194977,4,31,0,-269.627,-4.23503,8.85905,-2.49875,7.16936,-40.7028,0.226217,-19.1985,109.594,-122.427,-66.1835,-42.3478,-70.8595
276.929,0.975727,0.11453,2,3,0,-275.906,-4.21928,8.88714,-2.49308,7.16982,10.544,10.6805,13.6249,-4.81325,98.9399,57.8587,-40.344,137.243
277.178,0.969568,0.194982,4,15,0,-273.328,-4.18586,8.85013,-2.26305,7.1551,3.59329,16.4176,-34.2669,-68.7467,53.5859,31.055,34.6244,30.3984
