# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=42
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LV_treatment_2.csv
# diagnostic_file=stan_diagnostics/LV_treatment_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma.1,y0_hat.1,y0_hat.2,r_s,r_r,K_s,K_r,p_alpha,p_beta,p_sigma.1,p_y0_hat.1,p_y0_hat.2,p_r_s,p_r_r,p_K_s,p_K_r,g_alpha,g_beta,g_sigma.1,g_y0_hat.1,g_y0_hat.2,g_r_s,g_r_r,g_K_s,g_K_r
264.943,0.577311,0.242607,3,15,0,-263.352,0.128784,0.412803,-2.07183,7.55648,8.16412,-4.36096,-3.09664,8.77721,9.57111,-8.49365,5.65393,12.2215,-32.9764,5.53902,-0.312176,-57.3943,6.51171,54.1149,-123.281,-2.04397,-20.7294,88.0392,0.808598,19.9223,126.141,46.8869,-184.501
266.96,0.96959,0.21387,4,15,0,-263.389,0.156921,0.409643,-2.03681,7.54151,8.16954,-4.34784,-3.10764,8.8655,9.57744,10.9136,3.57729,19.1276,-28.3493,3.20733,7.87439,-112.598,5.65846,171.35,-124.419,-4.35226,-8.72553,68.2997,8.95174,24.9699,63.0407,55.1566,-18.1746
269.964,0.764237,0.23589,4,15,0,-266.569,0.289886,0.491991,-2.03502,7.52295,8.14506,-4.09984,-3.1283,8.91814,9.57931,-24.3365,4.66235,-10.9173,-2.75068,-24.8581,-14.4079,9.9047,5.96069,-85.9642,-12.3208,12.6856,-4.73598,-8.57851,-53.2219,11.6507,-84.9275,10.636,-38.2438
270.73,0.994664,0.231385,4,15,0,-266.098,0.327234,0.488964,-2.01148,7.53398,8.16256,-4.1265,-3.12067,8.97543,9.57664,12.2481,-2.70632,17.2501,41.6767,66.4774,-6.79983,98.2824,8.24621,-99.2355,18.0093,6.88694,4.88455,-9.53837,-12.6211,0.141203,-25.5417,-3.09609,-85.4614
269.552,0.981596,0.258856,4,15,0,-267.185,0.126484,0.513532,-2.04543,7.54389,8.17481,-4.22567,-3.1107,8.63039,9.58297,1.16988,5.87345,-3.61751,-33.4656,15.632,-6.69179,108.055,4.53555,115.937,8.00004,3.22737,-6.74129,-4.58241,11.7171,-9.30196,39.8703,-13.4162,89.5364
270.008,0.394628,0.287412,3,15,0,-266.144,0.185034,0.489981,-2.04175,7.54577,8.1953,-4.21518,-3.11468,8.74736,9.58245,-19.8894,4.64262,-4.13366,-4.21947,-45.4486,-3.80371,46.8409,-14.847,46.3955,40.2745,-4.17556,-6.37271,-14.4675,54.4721,-15.6533,32.7807,-24.7587,104.06
269.245,0.971136,0.228354,4,15,0,-266.572,0.189403,0.444873,-2.05487,7.53355,8.13186,-4.19591,-3.10067,8.78797,9.58057,4.5409,5.72687,10.2841,-3.9567,-48.9272,6.53399,-69.3825,4.72473,-176.277,-42.497,0.937993,-12.4764,10.1293,-59.3479,6.3526,88.8518,15.9478,43.9969
266.042,0.973356,0.252029,4,15,0,-264.118,0.203718,0.559935,-2.0724,7.52148,8.12719,-4.20613,-3.10752,8.81369,9.57112,6.13558,10.1908,-0.104521,-17.541,24.3911,0.243815,-61.6674,2.33934,-170.624,-33.1304,30.6428,-24.1789,-12.1181,-100.087,3.05716,6.83465,13.383,-314.409
266.042,0.0707278,0.278489,3,15,0,-262.722,0.203718,0.559935,-2.0724,7.52148,8.12719,-4.20613,-3.10752,8.81369,9.57112,11.0982,-12.5768,-2.32682,-71.6248,15.2869,-5.1316,66.2946,4.44431,-22.9134,-33.1304,30.6428,-24.1789,-12.1181,-100.087,3.05716,6.83465,13.383,-314.409
268.875,0.901967,0.184057,4,15,0,-263.519,0.19415,0.4074,-2.04472,7.56176,8.18887,-4.14532,-3.11998,8.76698,9.58428,5.85585,14.9724,-16.989,-39.9909,-79.0554,-5.35884,58.7524,-3.18586,-198.301,-80.0057,-10.6557,-10.5992,78.2046,43.7102,22.7938,3.96119,34.1534,179.126
264.026,0.989906,0.195292,4,15,0,-262.267,0.212083,0.656817,-1.91974,7.50724,8.1856,-4.08461,-3.12004,8.75526,9.57064,8.51475,-4.12237,7.84861,-42.8371,-12.971,-10.2385,42.135,1.86611,73.4641,19.2522,27.9542,26.8018,-47.5062,2.94241,5.51691,-40.8293,-15.5192,-326.979
267.562,0.691783,0.217832,4,15,0,-260.356,0.282474,0.46048,-2.09097,7.54885,8.20899,-4.13741,-3.10507,8.92787,9.58338,-16.0937,22.1713,26.9419,-31.3147,36.6713,17.3656,2.97852,-1.70765,-234.226,-29.1478,-10.6862,-26.891,42.6435,90.0387,12.5527,100.049,21.1322,153.338
269.028,0.980389,0.205069,4,15,0,-265.346,0.287125,0.52921,-2.0578,7.53165,8.14324,-4.21794,-3.10323,8.97607,9.57716,2.84735,-3.86776,-24.8779,15.3117,73.0245,0.552728,88.9424,2.23926,94.4806,-32.057,17.0264,-13.2031,10.926,-55.8838,3.95934,56.0286,26.5224,-110.129
268.824,0.829805,0.227478,4,15,0,-265.873,0.242202,0.37415,-2.03331,7.54094,8.18974,-4.08154,-3.12253,8.79414,9.57968,-7.55129,-7.89356,22.6787,-22.3035,24.2144,-12.0296,-78.4056,-2.04225,94.4678,106.788,-21.4582,-5.88862,-34.864,63.2611,-9.74384,11.5824,-59.3124,103.984
266.288,0.53648,0.231626,4,15,0,-264.506,0.167437,0.472027,-1.96501,7.50634,8.12066,-4.22289,-3.1081,8.80667,9.5729,-11.8203,-0.0737686,-1.48441,-11.3538,6.20553,14.4245,-12.3625,1.96575,-124.07,-86.2888,13.8961,12.845,-9.58291,-79.0288,17.0462,26.1082,35.7664,-201.784
264.206,0.970794,0.199654,4,15,0,-259.111,0.313185,0.349905,-1.88877,7.49996,8.20596,-4.16205,-3.11864,9.02652,9.57464,-5.4575,0.369278,19.1899,-66.3679,-46.934,-14.4919,75.2577,-7.15749,-153.012,19.8429,-16.0973,37.4936,-68.4201,73.5333,-9.45077,28.2915,0.229603,-45.3744
268.574,0.982875,0.220243,4,15,0,-260.303,0.36092,0.586496,-1.98431,7.53623,8.1877,-4.11919,-3.10686,9.01157,9.58436,6.56129,-20.2873,43.8071,-66.6317,74.2769,-4.8551,38.5452,7.04955,-21.5741,43.7553,7.57851,12.9036,-22.3213,31.1025,-5.85248,64.6284,-17.1872,103.075
268.473,0.880659,0.244608,4,15,0,-265.281,0.21251,0.293528,-2.0105,7.55393,8.14573,-4.23422,-3.1364,8.8128,9.57238,18.7317,2.94615,27.5024,4.55711,21.8226,-6.98409,-53.3526,7.56012,56.3101,23.949,-14.5935,1.42779,6.62617,-22.7969,-13.3907,-90.6825,-14.5777,-101.973
267.526,0.807325,0.256342,4,15,0,-266.015,0.210783,0.624681,-2.00961,7.51904,8.19234,-4.11862,-3.09372,8.79559,9.58381,-1.51314,-7.5281,9.56168,3.59714,-13.5661,-4.49566,-13.0568,-4.22147,-182.891,-34.2938,16.404,4.47486,-13.1009,32.1162,13.4919,132.87,13.1802,52.504
267.526,0.00507813,0.257687,3,7,0,-265.121,0.210783,0.624681,-2.00961,7.51904,8.19234,-4.11862,-3.09372,8.79559,9.58381,17.9792,-1.75577,-6.22236,14.9726,-14.3936,-7.46369,-8.85739,-8.40668,148.567,-34.2938,16.404,4.47486,-13.1009,32.1162,13.4919,132.87,13.1802,52.504
266.111,0.986175,0.164393,4,31,0,-260.788,0.280473,0.535376,-2.03665,7.52881,8.18495,-3.9956,-3.09651,8.86739,9.59023,16.1396,-17.1725,-14.4287,28.9459,-31.3477,14.8673,-70.164,9.72268,120.145,-16.5236,-0.235493,-2.60506,10.1292,35.4713,31.5407,133.555,9.84915,289.951
268.056,0.996727,0.182912,4,15,0,-263.792,0.30472,0.453111,-1.98975,7.5358,8.17711,-4.20365,-3.12791,8.97469,9.56566,2.85108,10.8769,-0.6552,-8.00906,31.5388,21.4771,106.917,-2.06651,98.9667,18.2152,6.88282,11.9083,-17.1588,10.4786,-10.5206,-62.597,-2.95467,-358.376
268.206,0.747948,0.204718,4,15,0,-264.848,0.194022,0.398566,-2.04133,7.54915,8.16735,-4.11762,-3.12911,8.78434,9.58441,-4.83947,-3.97017,-8.22597,-8.79913,-10.3004,-2.26333,81.3488,-7.95813,279.414,-147.436,-3.49318,-10.3127,89.5137,-4.96528,43.3434,-66.3158,67.8622,156.775
266.034,0.810113,0.199006,4,15,0,-264.391,0.297265,0.465057,-1.94346,7.54982,8.1767,-4.25538,-3.11886,9.05022,9.57139,1.06827,6.58515,5.42272,-8.74865,-7.94564,-3.37984,55.9488,10.5446,-75.8486,-94.6508,11.7448,22.1526,82.2961,0.595053,27.43,-21.6113,71.2974,-235.006
267.687,0.887207,0.200384,5,31,0,-263.059,0.402482,0.40096,-2.0385,7.54522,8.15588,-4.096,-3.11478,9.04005,9.58004,3.83731,-3.67373,24.5576,15.8686,25.1983,-9.71906,30.1208,16.2322,-177.434,127.656,-19.0298,-9.1632,-49.9018,9.40624,-22.58,49.1147,-73.5998,104.605
268.427,0.999669,0.210764,4,15,0,-261.18,0.269424,0.414784,-1.99519,7.53809,8.19407,-4.22876,-3.12914,8.99242,9.58037,28.525,6.05953,-12.1951,48.6201,-25.7552,3.35656,-183.567,8.70651,-55.0244,-82.3779,-3.64424,7.34899,48.3522,41.1306,20.7237,-56.8387,55.2773,50.1677
270.39,0.857326,0.236228,3,7,0,-268.32,0.267578,0.418578,-2.00181,7.54799,8.18933,-4.20418,-3.1258,8.93313,9.57793,-9.67355,-3.93499,5.3188,-8.2503,30.3104,-1.90535,-37.3451,12.0924,64.5727,-30.2871,-4.77971,7.12635,31.0648,38.0742,4.89867,-35.0964,21.6226,-7.20006
268.696,0.968996,0.244278,4,15,0,-267.487,0.193728,0.446982,-2.08199,7.50963,8.15369,-4.19058,-3.13653,8.80659,9.57858,-1.61847,-0.0935869,-4.30498,-1.61989,-23.6687,6.16902,69.2043,-6.67748,33.9853,-23.4097,5.83412,-22.1803,-46.2582,-37.3243,-0.421943,-121.439,7.14637,-28.9803
267.354,0.0948997,0.269045,2,6,1,-264.77,0.196086,0.456833,-2.09945,7.51204,8.15289,-4.16118,-3.13844,8.75397,9.57731,9.55385,-3.83343,18.7229,-26.9694,-0.0431053,-15.2528,21.1028,5.91012,88.0677,83.6686,4.29051,-30.0421,-91.5637,-35.9638,-23.6407,-127.103,-46.8591,-55.895
268.178,0.964311,0.180859,4,15,0,-263.81,0.184496,0.495058,-2.00616,7.5151,8.19877,-4.18288,-3.14211,8.77952,9.58295,16.3108,-3.74551,29.3924,36.995,44.2214,-3.4217,110.611,-2.78225,69.7696,-19.125,3.77125,5.63476,-35.551,42.233,0.204809,-134.396,3.86892,84.2401
267.861,0.986173,0.198679,4,15,0,-264.077,0.291107,0.3452,-2.00168,7.51291,8.17617,-4.17721,-3.1389,8.97834,9.58425,17.0136,-3.70489,-3.25664,33.9535,-55.8797,4.01081,97.6772,5.42526,-135.607,21.3376,-18.0976,5.87766,-57.1725,30.7097,-11.2504,-90.8611,-4.62206,209.272
266.802,0.66447,0.220947,4,15,0,-261.366,0.161897,0.415675,-1.99717,7.56171,8.15931,-4.19045,-3.0919,8.74247,9.57847,-11.4255,-10.4102,-18.5013,-5.89833,46.7589,-10.9573,76.8684,3.05402,305.269,-129.014,-4.04468,4.7983,92.6105,-3.81054,29.9775,157.694,52.7901,7.24285
268.384,0.991793,0.204916,4,15,0,-264.361,0.248056,0.557382,-1.99177,7.51609,8.14647,-4.20294,-3.11578,8.85158,9.58326,14.8883,9.33335,-4.30694,-52.2455,2.42417,0.823367,-139.451,6.73947,48.11,98.5467,8.36384,6.55235,-94.7196,-34.5036,-33.9446,0.231169,-53.8815,75.8746
269.249,0.287097,0.228584,4,15,0,-262.394,0.244595,0.542825,-2.03839,7.56283,8.149,-4.13533,-3.11062,8.83456,9.58448,23.5694,-9.16569,-20.8949,89.3782,24.3545,1.81766,40.3869,-14.3831,14.7118,-57.7618,16.8561,-8.52757,81.5075,-49.7489,21.4401,12.6582,30.6915,77.2829
267.328,0.958271,0.171387,4,15,0,-265.484,0.27515,0.492075,-2.08249,7.49866,8.2154,-4.09959,-3.12372,8.92812,9.57845,7.52161,9.02923,-14.5877,23.039,-4.10298,4.80245,28.707,-8.11898,85.4754,-8.12957,-0.256272,-23.4313,-65.6244,89.8058,6.7463,-20.3855,7.92874,-16.0809
269.403,0.63335,0.187603,4,15,0,-264.286,0.27612,0.465654,-2.07829,7.52312,8.19178,-4.16583,-3.12671,8.9364,9.57182,-12.4376,-4.37487,10.5901,77.0501,-74.8251,-6.37085,-7.66643,6.60059,-126.415,-10.779,5.09862,-18.6741,-20.1522,38.4238,1.29821,-51.9517,10.6112,-200.79
269.494,0.971948,0.170999,4,31,0,-264.495,0.178455,0.465833,-1.99972,7.54508,8.14874,-4.28021,-3.12817,8.79482,9.57561,16.1141,4.63744,-27.513,-38.5897,58.3993,7.82001,-32.024,8.90331,-161.487,-35.944,9.98377,6.59402,21.156,-41.8084,-1.97398,-78.7376,13.1543,-120.754
268.568,0.744992,0.188611,4,15,0,-266.566,0.203722,0.391836,-2.08558,7.52699,8.18375,-4.07832,-3.11301,8.73603,9.57895,21.8829,3.2413,13.6924,-9.62103,7.52869,-2.81879,43.6502,-1.79815,83.6499,88.2931,-19.3851,-23.0968,-50.4203,54.5247,-7.1506,60.8106,-49.3388,78.7802
268.021,0.996296,0.18308,4,31,0,-265.189,0.289251,0.410683,-2.11079,7.5375,8.15754,-4.11537,-3.1274,8.92844,9.5682,-5.85034,-4.85738,-20.27,-9.21746,31.8928,10.6119,34.3328,-11.7167,7.39912,-45.0435,7.34151,-32.049,36.947,-31.8129,19.7837,-72.5597,30.7286,-292.478
267.604,0.96813,0.204699,4,15,0,-264.363,0.269678,0.473867,-2.03807,7.54507,8.16503,-4.20413,-3.10959,8.90474,9.59444,-4.25912,16.1978,35.8021,-10.356,4.36992,-4.80958,20.6288,-3.42734,-4.58154,50.1536,-11.9284,-5.31524,-19.2439,11.3971,-18.4442,66.1858,-25.1256,451.975
261.63,0.551086,0.225255,4,15,0,-258.46,0.338965,0.420024,-1.9885,7.53177,8.11357,-4.31274,-3.11194,9.13034,9.5636,7.81033,-10.1217,9.09308,4.4908,25.3588,7.25608,-33.4137,-10.84,-199.075,-35.2917,13.6012,6.37814,14.2766,-93.7082,-0.083822,1.07054,46.0972,-425.911
264.944,0.884688,0.196063,4,15,0,-257.384,0.315604,0.344114,-2.04843,7.52637,8.13085,-4.32918,-3.10596,9.0825,9.56873,26.1645,13.4243,33.6032,-10.1359,-63.5211,-9.75238,-36.264,-1.02267,-254.11,29.5381,-10.6159,-11.1466,-57.696,-45.1968,-30.5804,75.3728,0.0543695,-205.175
266.66,0.877839,0.205858,4,15,0,-260.776,0.288126,0.379233,-1.97944,7.51082,8.11966,-4.12181,-3.11692,8.91219,9.56655,-16.057,3.39687,17.8764,12.3755,30.3334,25.3673,-58.8797,-7.28594,171.321,61.9423,-1.23604,10.7038,-71.8813,-63.9921,-13.6999,-1.21671,-32.9957,-298.263
262.48,0.904655,0.215304,4,15,0,-257.048,0.135782,0.410321,-2.07507,7.48044,8.12301,-4.13588,-3.10131,8.63651,9.56914,10.8646,1.75454,14.4055,-19.0583,-64.1803,4.63175,-35.1605,13.5686,-265.688,101.057,-1.84545,-26.6515,-152.907,-68.7813,-26.1772,89.0448,-53.8269,-230.267
264.143,1,0.228591,4,15,0,-257.39,0.180894,0.254898,-1.97635,7.54005,8.17011,-4.12007,-3.09722,8.69841,9.56564,10.2579,-0.324714,24.4256,97.8387,50.7492,-2.76745,-98.014,8.0763,136.4,82.5589,-27.6382,11.4168,-31.6085,42.7228,-10.1369,164.471,-45.3193,-217.602
260.521,0.128912,0.256026,4,15,0,-253.005,0.40776,0.505763,-1.95283,7.54956,8.09204,-4.31089,-3.12059,9.16197,9.58522,-21.2164,-4.90456,12.122,11.866,-65.9726,2.48367,112.898,8.80833,-337.771,13.6086,13.4918,11.6883,1.81816,-122.396,-19.6001,-51.6108,18.5557,114.366
268.249,0.907755,0.175893,4,15,0,-258.15,0.318383,0.44592,-1.90812,7.5452,8.15939,-4.16494,-3.10838,8.96572,9.58279,32.6574,5.44811,15.4151,-3.49036,-106.605,-22.1385,-19.764,7.88639,158.464,40.0635,-6.41911,35.291,-15.0324,3.22377,-10.5193,67.3459,-16.888,124.098
267.326,0.569726,0.187074,4,31,0,-261.535,0.29284,0.512028,-1.90524,7.56862,8.15083,-4.20325,-3.10645,8.90655,9.58474,-10.4296,-12.0401,7.04677,-46.7221,17.6812,14.1147,-4.15142,19.7787,-39.8906,43.438,1.75776,33.7019,13.5585,-17.1757,-13.437,66.2764,-21.9822,141.42
270.372,0.997107,0.164615,4,31,0,-266.574,0.256186,0.38412,-2.02941,7.53771,8.16554,-4.20501,-3.12167,8.88614,9.57118,3.63626,7.89508,38.9003,43.9447,-21.7289,-3.92809,59.05,3.89505,62.6777,47.8121,-8.18422,-1.63474,-31.3769,8.29752,-18.5734,-9.91605,-24.5599,-160.099
267.392,0.982742,0.184064,4,15,0,-266.539,0.226574,0.453012,-2.04009,7.55342,8.1369,-4.07629,-3.12432,8.77016,9.59154,9.35656,-9.06872,-5.26433,10.7036,-8.25591,-0.458331,-28.4439,-1.06779,-65.1969,2.72103,-2.035,-8.54811,37.0186,-54.233,14.3273,-44.5692,-5.61651,338.534
264.392,0.966695,0.204143,4,15,0,-261.981,0.0811643,0.400751,-2.06772,7.52071,8.19663,-4.28972,-3.11672,8.57835,9.56502,0.540131,-8.87131,23.6807,8.19037,46.7582,-3.31136,71.766,2.61078,16.2123,15.102,-6.3336,-16.7768,-62.0993,62.1007,-20.053,22.9594,-17.8411,-320.778
259.605,0.754649,0.224369,4,15,0,-251.88,0.224142,0.540286,-1.84913,7.45963,8.16118,-4.28104,-3.12027,8.95774,9.5877,-30.9581,-6.79492,-18.7589,-47.3527,47.6625,-13.9541,4.42517,-8.19728,-266.137,28.2758,3.19877,43.4311,-131.862,-3.48613,-29.301,-15.2182,-8.78497,210.243
260.569,0.77514,0.218988,4,15,0,-257.433,0.239382,0.502339,-1.84991,7.46133,8.16925,-4.24684,-3.12009,8.96577,9.58712,5.99385,9.98344,10.0009,-39.3497,-27.3783,-16.9149,-3.12997,-6.56281,75.5985,28.4166,-1.29901,44.4092,-127.351,11.228,-25.787,-6.33759,-8.59994,213.964
265.771,0.869,0.216205,4,15,0,-255.876,0.284612,0.449553,-2.0099,7.48039,8.14779,-4.11142,-3.14393,8.97501,9.58057,-3.86675,7.22553,49.7706,-112.642,3.31584,-16.6352,-16.7509,4.69916,176.511,-50.143,9.10775,0.435177,-62.0204,-47.241,18.3171,-167.704,35.6398,7.80566
267.162,0.596173,0.224962,4,15,0,-259.691,0.352297,0.458393,-1.99962,7.5844,8.18451,-4.15002,-3.11643,9.02917,9.58303,-1.86123,-10.0541,3.81522,-47.7351,-7.78295,14.3894,-154.718,10.0772,306.971,-73.0508,2.01277,1.83047,130.36,20.2587,28.6267,6.14207,61.4923,96.6805
269.782,0.934103,0.200957,4,15,0,-265.671,0.251872,0.5456,-2.02252,7.54604,8.15172,-4.18528,-3.11381,8.89974,9.58232,-29.3161,2.64335,-4.81279,-69.1927,-27.8701,-1.17739,1.2637,0.205067,-71.0066,-78.482,19.5486,-2.20661,62.4119,-47.1905,22.136,-9.45689,45.8196,10.3603
269.093,0.916927,0.216843,4,15,0,-266.887,0.250892,0.495484,-2.0033,7.51929,8.15981,-4.12836,-3.11106,8.9103,9.57364,-2.02359,-11.8666,6.1052,-42.6052,25.811,6.75218,8.68076,1.32825,-151.652,-106.09,16.1262,5.12596,31.8367,-27.1095,35.7661,13.6844,60.707,-195.537
266.656,0.58308,0.231736,3,15,0,-262.909,0.241424,0.554742,-1.97959,7.53192,8.19958,-4.18129,-3.11274,8.84693,9.5947,12.0655,4.43976,1.65812,21.085,36.4752,-11.0753,-31.2775,-10.0944,227.032,58.1937,-4.47347,14.0781,-45.9085,58.7459,-18.0784,47.3465,-31.6454,423.379
266.34,0.856945,0.205526,4,15,0,-264.144,0.210321,0.544149,-1.97937,7.53203,8.19723,-4.1927,-3.11073,8.86042,9.59404,20.2776,6.48622,0.965428,2.48512,22.9796,8.37418,-47.9752,0.404182,103.021,-88.5742,2.70939,13.1111,32.815,43.2262,21.8009,43.8926,43.8375,377.982
267.855,0.924185,0.212403,4,15,0,-264.325,0.155224,0.463884,-2.00205,7.55601,8.17094,-4.26679,-3.13367,8.70064,9.56891,13.341,-11.8376,-15.2831,5.94782,-40.8514,-0.434057,-1.66102,-7.30324,-220.26,8.83209,9.61303,6.50065,13.2605,-5.83278,-12.4599,-101.745,-11.41,-288.546
268.613,0.985678,0.227896,4,15,0,-263.242,0.186597,0.444713,-2.03459,7.54194,8.17923,-4.01986,-3.12826,8.67908,9.58215,-6.10478,12.3651,4.70085,41.9659,-12.6314,0.460492,-131.254,-5.76314,-294.913,5.68155,-3.52714,-2.90455,15.4899,21.052,22.6154,-52.5291,-10.7624,95.4908
268.613,0.00801239,0.253037,4,15,0,-263.529,0.186597,0.444713,-2.03459,7.54194,8.17923,-4.01986,-3.12826,8.67908,9.58215,19.9278,-20.34,-7.50084,-23.6337,37.7545,-4.06038,69.878,3.29808,-204.654,5.68155,-3.52714,-2.90455,15.4899,21.052,22.6154,-52.5291,-10.7624,95.4908
266.252,0.787175,0.162889,4,31,0,-260.943,0.250238,0.274744,-1.94257,7.53047,8.14636,-4.26185,-3.10218,8.91965,9.578,7.69986,14.6067,7.09944,-2.44559,-55.1087,-15.7767,-17.9635,9.35628,-237.84,53.5197,-25.6631,20.6992,-55.122,5.50147,-28.043,127.373,-24.7974,84.0187
264.707,0.940233,0.161927,4,31,0,-261.317,0.277985,0.256904,-1.915,7.55173,8.11011,-4.25401,-3.11282,8.99156,9.58067,18.0051,5.46541,2.16171,34.5861,-56.3493,1.2427,-99.8095,-4.1457,19.5718,-39.2103,-16.9596,24.8955,38.8027,-58.6586,3.9527,38.946,31.6123,118.342
264.915,0.901864,0.175297,5,31,0,-261.479,0.28252,0.576354,-2.09332,7.51119,8.2251,-4.16118,-3.12224,8.90511,9.58063,-21.7143,-1.79564,9.7693,-17.1248,33.3446,-12.0397,8.16587,-4.18243,183.77,134.257,1.17083,-32.7695,-129.064,114.533,-39.8049,-4.34893,-73.5065,29.2759
264.025,0.982918,0.185749,4,31,0,-261.146,0.129457,0.272233,-1.907,7.55383,8.10247,-4.1771,-3.11979,8.65561,9.57676,14.5119,7.93409,-0.708457,-44.8773,37.1529,6.75094,-74.8017,-6.18518,-6.13755,-91.2528,-10.4702,26.0111,50.6991,-75.5195,19.3086,-12.5811,29.2274,-6.05962
264.306,0.970658,0.205897,4,31,0,-260.745,0.0978744,0.243209,-1.92579,7.53576,8.13751,-4.12262,-3.1207,8.57281,9.57186,4.94125,-3.05737,19.2182,34.9038,-83.7021,-5.48079,6.51036,2.31637,92.6254,-115.652,-16.7283,24.5488,28.0365,-23.2831,27.4763,-2.1021,32.3076,-107.171
261.626,0.834333,0.226661,4,15,0,-258.839,0.0679643,0.2977,-1.85759,7.54331,8.11964,-4.26714,-3.12859,8.56377,9.57804,-1.08568,13.2486,8.53259,17.2969,-14.4755,-15.6652,-29.6103,3.24618,144.751,-90.6824,-8.81399,42.0556,25.0916,-48.2613,9.15196,-58.1798,20.1926,16.7418
261.573,0.804441,0.231283,4,15,0,-252.561,0.15059,0.697156,-2.10862,7.52729,8.23116,-4.15241,-3.11678,8.69909,9.58023,32.5817,16.7245,-30.1083,51.951,-40.7545,12.1578,39.2225,9.07177,-202.454,-139.823,39.577,-43.6697,40.8685,82.8505,35.2962,-25.4272,54.396,-139.069
265.643,1,0.232105,4,15,0,-256.855,0.153133,0.579086,-1.88978,7.52574,8.15316,-4.18908,-3.1239,8.70941,9.58804,1.34186,26.2716,-44.0458,-17.73,90.171,0.872489,-11.4937,-7.37253,-61.2907,-46.4844,15.0747,38.5012,-1.69095,-32.5941,8.00459,-57.1481,13.1509,172.553
267.119,0.186591,0.259671,4,15,0,-260.364,0.154388,0.637075,-1.98853,7.52526,8.16492,-4.17129,-3.12968,8.69451,9.58342,-26.0781,1.43345,47.8897,4.73847,-39.0268,6.0586,1.69519,8.73107,138.001,-55.8776,29.6869,7.12233,3.23192,-36.5387,12.3,-108.682,17.124,-7.57195
269.609,0.910411,0.184875,5,31,0,-263.773,0.28477,0.379227,-2.05917,7.54887,8.16491,-4.1752,-3.11122,8.9447,9.56944,3.7661,8.77963,28.9538,4.40759,-49.2827,0.511568,40.6254,10.8904,-312.779,-28.8143,-5.42662,-12.2965,40.1751,2.67648,8.09355,43.2731,22.3139,-213.108
267.126,0.732155,0.196794,4,15,0,-264.055,0.289393,0.522626,-2.02355,7.51578,8.15755,-4.09758,-3.13775,8.88863,9.57089,5.74696,4.18795,14.9374,-42.4361,10.7935,1.30546,-61.9575,-7.63189,218.006,61.7348,17.5231,-2.85512,-60.4803,-33.8638,-8.32555,-136.554,-34.629,-272.511
266.801,0.816058,0.189736,4,15,0,-264.921,0.274626,0.367001,-1.98864,7.55527,8.19187,-4.21957,-3.10528,8.91287,9.58612,1.13037,1.27838,-7.26913,11.5478,-28.1979,-12.2968,68.4446,-5.4926,77.2427,71.2317,-26.8508,6.40411,-20.1555,72.4301,-24.3226,120.611,-35.8832,292.412
268.095,0.928204,0.191655,4,15,0,-265.719,0.249399,0.534421,-1.96545,7.53331,8.14569,-4.16592,-3.12083,8.84572,9.56974,8.14963,5.92289,-11.4734,-31.1716,-34.2104,1.15065,-62.2293,-9.40039,-75.2746,24.3895,19.0487,15.9507,-18.958,-47.706,-6.57022,-45.4855,-14.2492,-305.533
265.886,0.951713,0.206016,3,7,0,-264.529,0.247239,0.586986,-1.95432,7.52716,8.14792,-4.20081,-3.12215,8.8752,9.56781,-4.49011,10.0074,6.09911,-19.529,19.5296,-7.67704,-4.87272,6.37005,-17.2268,-9.68533,29.4554,16.7993,-10.7614,-55.1609,-1.59278,-66.7961,5.99001,-395.46
268.042,0.766504,0.224347,4,15,0,-261.736,0.255901,0.505318,-2.07096,7.53616,8.1808,-4.09921,-3.09027,8.83729,9.58171,-6.94598,21.661,20.4596,-6.86879,-44.0002,0.482752,-37.1349,3.7921,-334.998,63.1768,-5.53845,-15.6752,-25.4629,40.6192,-5.58445,181.741,-35.5749,91.3722
268.73,0.720484,0.220459,4,15,0,-265.371,0.268067,0.447976,-1.98344,7.54862,8.16445,-4.27901,-3.13843,8.97046,9.5798,-12.748,-15.7463,21.6093,-41.1451,-2.36683,0.414297,-74.6234,5.11057,-4.15475,-34.2012,4.97494,12.7098,32.6863,-14.7679,0.0371141,-125.474,26.8122,3.55964
263.979,0.973863,0.211188,4,15,0,-260.249,0.114227,0.392461,-2.03359,7.56501,8.13892,-4.41662,-3.12005,8.7014,9.59196,15.8209,-6.63551,8.72811,2.2568,-2.27013,-8.04701,-106.188,8.03597,194.211,-0.256134,-13.78,-8.05184,21.6522,-36.6058,-21.7181,-2.79716,-7.59864,398.784
264.59,0.934628,0.232792,4,15,0,-262.58,0.112387,0.361751,-2.02382,7.56149,8.14584,-4.43326,-3.11736,8.72741,9.58916,3.91048,3.78513,-8.71285,13.9119,-29.1564,-2.22645,-27.1864,-6.44644,206.54,-16.7664,-17.6051,-4.50248,23.1678,-19.0057,-18.0671,19.9799,-0.215793,340.096
