# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=12345
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_vehicle_4.csv
# diagnostic_file=stan_diagnostics/LCC9_vehicle_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
282.795,0.989971,0.150193,5,63,0,-279.832,-3.30662,9.60152,-2.41743,7.45249,35.0749,61.4058,44.8227,-87.0379,-37.8446,75.12,23.2165,-48.3226
283.858,0.973956,0.272228,4,15,0,-281.344,-3.29899,9.59448,-2.47044,7.46728,-37.6377,65.9692,51.4973,-50.2651,49.4407,84.3604,7.46138,94.7396
284.414,0.414412,0.473599,3,11,0,-278.069,-3.24034,9.5593,-2.53136,7.42736,44.3381,151.365,13.4496,114.986,23.0414,-48.7483,-16.5554,6.57229
283.55,0.992152,0.141979,4,15,0,-283.096,-3.24039,9.55336,-2.54974,7.42838,10.3959,47.7701,-11.2703,11.0346,-1.5015,-113.904,-24.9282,1.5065
284.762,1,0.264427,3,7,0,-283.362,-3.24779,9.56644,-2.52851,7.43351,34.6987,-62.5451,-34.7707,6.2587,46.6837,0.34745,-13.8567,34.4804
284.884,0.993355,0.50366,4,15,0,-284.376,-3.24755,9.57339,-2.4778,7.42794,-18.2328,15.2812,29.8721,14.0127,46.0841,60.1768,3.4404,1.9098
284.884,0.0127784,0.935175,2,5,0,-282.513,-3.24755,9.57339,-2.4778,7.42794,22.6031,76.0911,54.9507,28.4515,46.0841,60.1768,3.4404,1.9098
282.191,0.998411,0.0844292,5,63,0,-281.454,-3.20482,9.53672,-2.4622,7.41021,-43.5012,-20.4949,-13.5422,27.3309,39.6044,-117.639,-2.38777,11.7535
282.571,0.999376,0.160498,5,31,0,-280.181,-3.21118,9.56056,-2.49923,7.39552,-67.7125,-10.7162,-6.22907,85.0252,30.1946,40.7581,-10.1122,-96.165
282.435,0.953814,0.303579,5,31,0,-279.367,-3.33105,9.60767,-2.49949,7.48214,-4.30919,-7.56647,-65.117,-90.2542,-0.208939,67.9723,-2.15706,80.0371
281.038,0.97814,0.496317,2,3,0,-280.997,-3.34882,9.61842,-2.50792,7.47673,-0.259986,5.58798,-8.28809,-6.97559,-92.5382,51.0996,-5.76123,-46.5693
281.038,0.111595,0.866259,3,7,0,-279.699,-3.34882,9.61842,-2.50792,7.47673,-6.00152,35.3658,8.86144,-81.2516,-92.5382,51.0996,-5.76123,-46.5693
283.221,0.989901,0.115648,5,31,0,-278.86,-3.32151,9.6035,-2.47177,7.46275,24.5337,-152.63,28.0847,-39.7911,-68.1158,38.5528,7.26306,-45.1859
283.623,0.990513,0.209799,5,31,0,-282.044,-3.23495,9.54709,-2.45235,7.42027,60.5527,6.42512,-7.12437,-61.5648,-38.8873,-129.01,5.10059,-45.5675
284.776,0.885557,0.377655,4,15,0,-281.996,-3.25722,9.5664,-2.43495,7.43488,96.2055,-27.6967,-5.78433,44.242,-7.09007,-25.2181,15.8269,-7.45547
282.834,0.671675,0.497562,2,3,0,-282.126,-3.24372,9.55887,-2.42121,7.44883,31.5661,36.9064,-10.0115,35.1686,101.401,-1.43057,15.2995,145.438
284.363,0.985642,0.354219,3,15,0,-279.826,-3.27569,9.58284,-2.42407,7.44659,-109.985,89.6355,-12.0859,-34.2335,20.1027,53.6426,21.0952,21.7711
284.584,0.455024,0.617381,3,7,0,-281.252,-3.27629,9.58097,-2.43884,7.45116,93.8474,56.3257,-36.4687,24.4143,31.9297,43.9809,16.5899,50.7032
284.613,0.974478,0.240183,4,19,0,-283.505,-3.24276,9.56495,-2.4905,7.43606,45.9041,-12.5634,-31.7056,30.4293,81.2221,21.3892,-2.34156,78.2257
284.026,0.911246,0.40344,4,15,0,-282.816,-3.27201,9.58306,-2.45217,7.45547,-58.4214,21.8473,-24.6302,-15.1616,89.1737,89.4761,11.6,112.353
283.38,0.983817,0.56419,3,11,0,-282.345,-3.31253,9.59074,-2.48425,7.45314,35.321,-22.0945,38.5993,-17.5577,-132.241,-49.2614,1.40262,-108.005
283.38,5.75307e-16,0.957127,1,1,0,-280.464,-3.31253,9.59074,-2.48425,7.45314,-36.5051,-119.026,29.9244,-10.0071,-132.241,-49.2614,1.40262,-108.005
