# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=12345
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=1
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=stan_samples/LCC9_vehicle_3.csv
# diagnostic_file=stan_diagnostics/LCC9_vehicle_3.csv
# append_samples=0lp_lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,sigma.1,y0_hat.1,p_theta.1,p_theta.2,p_sigma.1,p_y0_hat.1,g_theta.1,g_theta.2,g_sigma.1,g_y0_hat.1
284.785,0.999434,0.274954,4,31,0,-283.457,-3.29078,9.58152,-2.51872,7.458,32.3038,33.2164,-17.2687,-36.0726,-15.2146,-16.9576,-8.15679,36.4628
279.998,0.756667,0.364418,2,7,0,-274.109,-3.26204,9.58545,-2.65354,7.43331,12.183,-27.2581,-54.3496,-93.2593,65.0323,124.857,-59.8112,-10.9435
283.907,0.817661,0.344888,3,7,0,-278.534,-3.30021,9.57719,-2.51835,7.45637,8.58006,4.90124,58.9665,62.3002,-111.121,-111.984,-10.473,-44.8462
281.468,0.780838,0.355122,2,3,0,-281.032,-3.30924,9.57425,-2.53722,7.45382,10.0977,10.4051,-16.6855,7.31082,-211.336,-204.14,-21.776,-134.748
280.018,0.766046,0.347553,2,3,0,-276.919,-3.29472,9.56489,-2.53342,7.48407,-57.23,-35.3746,-11.4648,-74.7762,25.0302,-140.347,-24.5954,215.306
282.701,1,0.333342,2,3,0,-279.714,-3.30698,9.57331,-2.52747,7.4682,-10.0149,-99.3717,-10.0183,75.3934,-108.801,-160.294,-16.2407,13.7422
283.063,0.983408,0.440461,2,7,0,-279.964,-3.26627,9.56259,-2.45919,7.46302,35.9702,-0.478287,30.659,-77.0284,68.6947,-45.8543,4.39351,160.368
284.418,0.793434,0.568219,2,7,0,-282.425,-3.24371,9.57498,-2.45486,7.42513,46.5014,58.4224,-2.74066,-44.8211,58.6617,86.3587,9.9999,3.06218
284.631,0.78069,0.565206,3,11,0,-282.822,-3.29314,9.57755,-2.50742,7.45648,22.2168,64.2837,-24.4148,-26.1315,-59.6718,-67.6666,-5.51993,-0.743222
283.727,0.986245,0.552563,3,7,0,-283.587,-3.23154,9.54737,-2.46168,7.41847,-5.65069,6.20055,7.21829,15.5322,-27.7745,-118.973,2.37203,-42.1251
283.727,0.054994,0.713937,3,11,0,-282.411,-3.23154,9.54737,-2.46168,7.41847,44.8207,26.1048,6.13436,-32.4399,-27.7745,-118.973,2.37203,-42.1251
283.048,0.998178,0.261349,3,7,0,-282.672,-3.2093,9.5568,-2.43238,7.40535,8.37542,40.6035,6.02122,-12.1937,70.0442,38.8726,11.5406,-8.75676
282.977,0.987032,0.343336,3,7,0,-282.482,-3.20914,9.54672,-2.42672,7.40746,20.7484,42.241,0.861262,-6.31677,39.7693,-41.8662,11.7923,-11.2247
282.306,0.964718,0.44377,4,15,0,-279.519,-3.33128,9.59809,-2.4612,7.48594,53.807,-76.1443,-4.17384,-47.8409,-28.9997,-2.207,8.13038,83.4471
283.887,0.864443,0.555988,4,15,0,-281.651,-3.29531,9.58352,-2.42549,7.44873,-33.9341,35.6333,-11.9837,77.8968,-74.9209,-23.2888,19.842,-57.5664
284.233,0.434629,0.60833,2,7,0,-282.844,-3.27709,9.56671,-2.43399,7.44491,-4.29775,-16.5174,-18.5067,-64.2355,-66.8493,-88.7539,15.194,-29.9384
282.963,0.885286,0.374377,3,7,0,-282.019,-3.26034,9.56747,-2.54979,7.41922,1.1094,-0.737504,22.0954,37.9861,-124.244,-95.4372,-24.1009,-177.273
282.071,0.928042,0.421373,3,15,0,-279.123,-3.20648,9.5439,-2.40158,7.39871,-27.6233,-92.9133,-29.7547,-17.6708,0.0485679,-64.6706,17.5443,-63.8136
282.734,0.634225,0.501792,3,7,0,-280.656,-3.20643,9.55862,-2.44136,7.39962,-13.3822,-63.1842,19.6051,-62.9784,66.0545,55.2229,8.29169,-34.0894
284.886,0.996027,0.404077,3,7,0,-281.882,-3.27282,9.57383,-2.44697,7.44856,46.4598,-97.8755,19.0631,-1.00274,6.6933,-6.36098,13.4758,34.2229
284.086,0.746036,0.526226,3,7,0,-283.525,-3.29363,9.57726,-2.45864,7.44706,-14.1607,41.1381,-10.8693,14.3814,-108.44,-78.9943,8.71445,-79.7637
282.04,0.603097,0.491725,2,7,0,-281.413,-3.27923,9.57195,-2.46587,7.42234,4.60849,-52.0605,-7.01452,-23.4787,-181.725,-111.458,1.31523,-217.29
282.948,0.985887,0.380574,2,5,0,-281.262,-3.23575,9.5736,-2.53731,7.43273,-30.6898,-69.4409,-17.1648,-21.0949,161.802,134.34,-19.209,118.154
284.139,0.910405,0.488251,3,15,0,-281.934,-3.25685,9.58359,-2.53588,7.43359,-65.6894,33.2635,4.74883,-1.29646,78.0184,125.503,-14.7847,21.8751
284.056,0.395574,0.56661,3,7,0,-281.981,-3.27858,9.5713,-2.46519,7.43421,-21.3722,-80.9302,-24.4081,14.4846,-116.108,-88.8195,5.54419,-117.574
283.586,0.8744,0.334469,3,7,0,-280.831,-3.30315,9.58302,-2.45476,7.44952,38.5819,104.387,10.3855,-28.9907,-124.333,-68.922,9.88008,-97.4712
285.007,0.979242,0.370337,2,7,0,-283.245,-3.27112,9.57983,-2.46433,7.44649,59.6733,-11.2701,-8.43905,-0.668362,34.0783,46.5867,9.11828,40.1679
284.945,0.963493,0.47002,3,7,0,-284.307,-3.28586,9.57584,-2.49518,7.45174,-0.0352888,26.284,16.677,27.8579,-47.2089,-54.0065,-1.33472,-4.33575
284.945,0.350173,0.583819,2,7,0,-280.791,-3.28586,9.57584,-2.49518,7.45174,28.4107,-69.0894,-23.4473,-103.191,-47.2089,-54.0065,-1.33472,-4.33575
283.904,0.923187,0.326292,2,7,0,-283.016,-3.27353,9.59479,-2.49028,7.44115,-5.24664,-53.431,-2.54077,43.5178,66.1769,157.629,1.05259,16.6651
282.908,0.847396,0.384573,3,7,0,-281.914,-3.3014,9.59021,-2.45273,7.43984,4.86439,-19.9875,15.7875,52.5433,-130.769,-20.817,10.2383,-150.847
283.407,0.999949,0.410599,3,7,0,-282.78,-3.29835,9.59451,-2.44943,7.44169,24.7911,25.8003,0.441201,32.9847,-81.7309,33.5994,12.9983,-109.86
283.263,0.296518,0.533783,3,7,0,-280.233,-3.23444,9.55453,-2.4905,7.44087,-21.655,-94.0885,-6.56316,-78.6617,109.58,-27.2492,-6.52745,141.307
284.708,0.997434,0.279778,4,15,0,-282.798,-3.25453,9.57111,-2.44465,7.42569,-50.0928,-52.8314,-9.48235,29.1888,-18.0797,6.35858,13.249,-55.6173
283.918,0.564667,0.362425,2,7,0,-280.391,-3.27663,9.59036,-2.45337,7.43194,81.0256,47.9276,8.49246,10.4673,-25.5479,80.9975,11.9905,-83.147
284.837,0.994391,0.268996,3,11,0,-282.54,-3.2483,9.56371,-2.52195,7.43313,9.42526,-99.584,-22.7325,0.0393071,26.6225,-29.2515,-12.0403,21.3587
284.75,0.96073,0.346755,3,15,0,-283.532,-3.28804,9.57633,-2.48739,7.45889,-17.9962,-44.2891,11.5505,51.8444,-18.0097,-42.3433,0.883009,45.6572
284.278,0.774085,0.427705,3,11,0,-283.393,-3.25844,9.57378,-2.46681,7.42009,42.2339,-19.133,-0.0862961,-0.829245,-59.9284,-3.04523,5.73229,-119.188
281.554,0.873765,0.415348,3,7,0,-280.834,-3.30994,9.60087,-2.55532,7.48064,13.5982,-31.8975,-12.3148,35.6958,102.515,120.226,-22.7655,190.199
284.881,0.974263,0.458017,3,7,0,-281.846,-3.29324,9.58452,-2.50523,7.45309,-67.7943,4.4832,-22.5564,33.6502,-43.6911,-10.802,-3.26497,-15.1606
282.085,0.520293,0.573677,2,3,0,-280.883,-3.28999,9.57454,-2.54689,7.4758,-11.4031,-41.9134,-21.3862,35.234,61.0995,-43.4266,-23.361,195.973
278.56,0.988953,0.403543,3,7,0,-277.774,-3.2751,9.60091,-2.31492,7.43866,-15.1522,35.3496,8.34445,42.4452,51.6866,165.539,47.1997,1.34892
280.16,1,0.514597,3,7,0,-276.789,-3.30818,9.57305,-2.57215,7.48337,-1.3537,32.0219,45.5392,49.279,-29.7721,-151.381,-35.298,159.765
281.526,0.12586,0.664788,3,7,0,-277.721,-3.3173,9.59556,-2.52322,7.48919,37.3384,-89.6546,-32.9482,46.5367,67.7879,48.4958,-13.4649,200.847
283.755,0.817268,0.284853,4,15,0,-278.537,-3.29418,9.58344,-2.46057,7.44051,6.53022,170.463,-9.97775,43.9573,-117.961,-43.5468,8.35529,-123.287
282.831,0.898127,0.292416,3,11,0,-281.801,-3.25087,9.5788,-2.43661,7.4476,-2.68803,70.7333,-4.73833,30.1527,145.204,131.353,13.3891,145.058
284.989,0.989591,0.332239,3,11,0,-282.506,-3.25816,9.56268,-2.48828,7.43923,-57.7661,-47.3212,16.181,-33.2987,-7.27461,-65.7893,-1.17834,14.6076
284.889,0.923705,0.42314,3,7,0,-284.257,-3.25766,9.56122,-2.48087,7.43943,29.4604,28.8667,1.62512,-20.6957,-9.89003,-74.3253,0.755313,15.7096
284.95,0.972858,0.495787,2,3,0,-284.607,-3.24838,9.56113,-2.47416,7.43347,-3.51896,21.581,1.62126,-34.6064,13.5902,-42.9478,2.93386,16.6456
283.975,0.503421,0.617302,3,7,0,-283.447,-3.27147,9.57348,-2.52878,7.45884,2.24715,-11.237,-14.0273,34.0657,76.6044,7.41184,-14.2163,140.964
284.431,1,0.42775,3,15,0,-283.271,-3.2486,9.57497,-2.50289,7.41853,-41.228,-7.84034,-13.2698,24.9781,-4.40537,48.0748,-5.22999,-82.3553
283.598,0.540207,0.550563,3,7,0,-282.969,-3.25189,9.55446,-2.54377,7.43253,-32.9804,-6.33115,9.54328,-2.03971,-49.6559,-150.386,-22.7504,-28.1908
283.257,0.998196,0.399984,3,7,0,-281.747,-3.26618,9.57893,-2.60115,7.43887,-37.7223,70.0438,3.8889,-14.5152,24.8472,35.7088,-37.81,2.55183
282.894,0.880967,0.513237,3,7,0,-281.996,-3.26851,9.56254,-2.58506,7.44304,-1.91856,4.38714,-26.1773,5.9653,-62.0308,-147.079,-35.9092,-14.2581
283.923,0.483818,0.569114,3,7,0,-281.462,-3.26395,9.57315,-2.45753,7.42108,14.0456,-35.0468,-36.4244,45.9699,-88.8887,-30.2236,7.88017,-139.514
283.593,0.976087,0.38633,3,11,0,-281.844,-3.27187,9.57389,-2.59177,7.44263,44.2443,52.7547,15.4898,-19.9585,-23.8597,-44.042,-34.9246,-11.0012
281.657,0.606838,0.481731,4,15,0,-280.713,-3.29591,9.57312,-2.36463,7.44932,30.3753,-33.7397,8.58538,-33.267,-107.365,-86.3147,33.1572,-67.4648
283.187,0.891811,0.381105,4,15,0,-280.974,-3.26941,9.57737,-2.59383,7.45006,26.7934,70.6948,16.6191,57.7852,66.9841,29.9828,-35.7925,93.1661
283.994,0.988568,0.428156,2,3,0,-282.673,-3.27911,9.58409,-2.55199,7.43438,8.54074,-7.44346,-29.4798,26.7519,-68.8124,8.73391,-20.0484,-110.118
284.039,0.602816,0.541323,3,7,0,-283.292,-3.27822,9.57886,-2.54453,7.43361,-27.6287,19.358,-10.3192,-30.0701,-95.5156,-40.0649,-18.435,-123.157
282.638,0.947644,0.426608,3,15,0,-282.002,-3.23078,9.55065,-2.44687,7.4417,-4.47098,-11.5374,20.9092,13.682,108.559,-35.6738,5.51366,146.751
284.525,0.954299,0.512631,3,7,0,-282.215,-3.28185,9.57054,-2.51834,7.45587,-21.0499,-2.0953,28.4006,-70.0121,-25.9676,-80.4126,-10.2783,43.7393
284.525,0.254785,0.620588,3,7,0,-284.1,-3.28185,9.57054,-2.51834,7.45587,-3.54355,-6.31231,-6.86919,-40.3422,-25.9676,-80.4126,-10.2783,43.7393
284.871,0.998946,0.320626,3,7,0,-284.319,-3.28356,9.58774,-2.51884,7.44969,0.522313,-41.4385,-5.80536,32.782,16.6816,61.0304,-7.11599,18.6098
284.79,0.977485,0.409828,2,7,0,-283.742,-3.28335,9.58571,-2.45743,7.44481,-0.183984,30.6132,-25.96,10.9861,-19.2978,36.6954,11.8047,-25.4692
283.483,0.940885,0.509936,3,7,0,-281.214,-3.21533,9.55175,-2.43482,7.40887,-6.03572,-35.0522,38.5216,25.1813,33.7584,-23.0332,10.9451,-22.3002
284.629,0.326924,0.606532,3,15,0,-282.239,-3.2748,9.58886,-2.51513,7.43881,16.8881,-104.916,-0.00873068,-47.8505,15.9743,92.521,-6.34531,-25.2693
284.457,0.983744,0.343542,4,15,0,-283.616,-3.26391,9.58249,-2.44396,7.43111,0.962763,49.0866,-18.0799,12.3195,7.30016,71.5798,14.7748,-38.6114
283.944,0.960723,0.430312,2,7,0,-283.524,-3.2746,9.59004,-2.45083,7.4318,-5.55454,-9.8504,-8.91364,36.4428,-15.8956,87.4675,12.7941,-73.9035
285.133,0.93227,0.523845,2,7,0,-283.315,-3.25386,9.56532,-2.49623,7.43187,6.81362,-93.4231,-17.5643,0.898985,-9.03498,-38.6882,-3.07823,-18.1082
285.133,5.39621e-06,0.615847,2,7,0,-280.456,-3.25386,9.56532,-2.49623,7.43187,66.0596,86.7267,-18.1297,68.8308,-9.03498,-38.6882,-3.07823,-18.1082
284.752,0.99029,0.236684,4,15,0,-284.22,-3.28616,9.58263,-2.44804,7.44933,7.17777,11.8591,-18.0433,17.2896,-26.0697,8.18826,14.2605,-10.1014
281.67,0.965708,0.298504,3,7,0,-280.859,-3.34087,9.60777,-2.43838,7.48344,0.863037,-31.1188,-21.1112,19.1331,-50.5744,26.5776,15.7302,31.8645
281.29,0.940573,0.365272,3,7,0,-280.854,-3.34479,9.61417,-2.4415,7.47818,-25.5995,-18.0583,7.17958,7.78938,-70.3367,45.7853,15.0453,-16.6633
281.641,0.987603,0.433466,3,7,0,-280.891,-3.3307,9.60735,-2.43282,7.48542,13.3668,-60.5382,-3.72158,-17.0339,16.6382,76.2974,17.3781,97.426
281.703,0.967739,0.543671,2,3,0,-281.39,-3.33978,9.60422,-2.43275,7.47622,8.389,-15.1781,-4.54459,-31.6635,-97.1545,-10.1961,16.8957,-27.1739
281.703,0.125351,0.665455,3,7,0,-280.684,-3.33978,9.60422,-2.43275,7.47622,42.1704,19.9631,7.14326,-17.3679,-97.1545,-10.1961,16.8957,-27.1739
282.101,0.976378,0.299711,3,7,0,-281.289,-3.33836,9.60498,-2.44919,7.47932,-31.4578,-7.69098,14.6152,-17.7224,-71.8261,6.32914,12.6336,6.01652
284.566,0.849858,0.370739,4,15,0,-280.645,-3.28643,9.57549,-2.53536,7.45126,81.438,-69.6967,-4.42407,-14.404,-59.975,-72.7794,-14.8567,-14.0297
284.405,0.675834,0.394611,3,15,0,-281.419,-3.23378,9.56875,-2.48956,7.41729,-53.8112,-72.5904,-23.5254,19.8833,50.4454,59.2084,-2.03399,-21.1799
283.462,0.932759,0.341985,3,7,0,-281.894,-3.23101,9.54902,-2.50271,7.4328,-40.9136,7.44864,16.5802,44.4738,62.3299,-84.9298,-10.8333,82.9867
283.6,0.975706,0.401304,3,7,0,-282.379,-3.24748,9.57862,-2.4374,7.41518,-3.68235,72.6603,16.0303,13.0916,1.40669,80.6313,14.4133,-84.5581
281.634,0.61513,0.495023,3,7,0,-279.887,-3.2672,9.55836,-2.57533,7.45889,50.7024,-17.982,-17.9201,20.2742,29.1632,-139.415,-35.8364,142.622
284.285,1,0.399637,3,15,0,-281.539,-3.2597,9.57981,-2.4314,7.42814,9.98214,92.3877,-24.6347,-50.3385,3.81579,62.3811,17.9701,-44.3115
283.737,0.428589,0.506833,3,11,0,-282.002,-3.28688,9.56529,-2.48059,7.45011,43.53,1.10726,13.7288,53.217,-112.204,-152.92,-0.736399,-46.6692
282.88,0.999343,0.329186,4,15,0,-282.732,-3.3145,9.59872,-2.47568,7.44972,-10.4599,-19.5425,5.23092,-1.70427,-121.254,3.83801,4.40662,-128.33
284.577,0.913988,0.416961,2,7,0,-281.19,-3.27097,9.58406,-2.45548,7.43314,-2.19061,-138.997,0.277799,-36.7267,-15.7644,56.2766,11.6275,-57.2349
283.213,0.794829,0.477733,2,7,0,-282.239,-3.25976,9.56091,-2.55379,7.42634,14.6319,-51.1173,-16.4275,22.3912,-111.229,-144.686,-25.7848,-122.438
284.152,1,0.476267,3,7,0,-283.337,-3.27604,9.58775,-2.4299,7.44605,-9.16755,-43.3142,-14.5626,-30.459,37.4966,90.5636,19.5966,25.8867
284.152,0.0359611,0.60261,2,5,0,-279.235,-3.27604,9.58775,-2.4299,7.44605,-94.1442,-62.9875,10.4285,-12.577,37.4966,90.5636,19.5966,25.8867
284.262,0.969779,0.249052,3,15,0,-282.646,-3.26479,9.58765,-2.46465,7.43173,-6.68237,-51.9765,-22.4549,-48.6127,30.1435,113.518,8.64491,-29.161
284.253,0.998804,0.304371,3,15,0,-282.775,-3.25001,9.56908,-2.42134,7.42279,-16.6477,86.7995,-10.5345,-0.760408,-15.4796,6.52024,19.4164,-56.1254
279.8,0.829807,0.38441,3,7,0,-278.95,-3.18817,9.5348,-2.51806,7.4098,4.41858,-18.994,14.2974,48.9553,141.396,-81.8141,-25.1333,101.769
280.203,1,0.399161,3,15,0,-276.796,-3.34694,9.62333,-2.42883,7.48314,-74.5369,37.5029,-0.62626,52.9313,-11.9397,116.594,18.6047,31.4024
284.018,0.93237,0.504197,3,7,0,-278.678,-3.25141,9.5603,-2.44997,7.44742,51.4009,-81.4822,-33.5976,-85.8029,63.0384,-29.7576,8.73727,107.01
284.946,0.955156,0.588752,2,7,0,-284.089,-3.26431,9.57008,-2.48381,7.43078,-5.35315,-58.1713,13.2241,18.7925,-56.5599,-44.5704,1.1987,-74.1824
284.946,0.195571,0.705349,1,3,0,-283.387,-3.26431,9.57008,-2.48381,7.43078,46.2575,12.3174,19.6327,-14.4422,-56.5599,-44.5704,1.1987,-74.1824
285.078,0.998372,0.353535,2,7,0,-284.59,-3.25917,9.5673,-2.47207,7.43179,-21.3014,17.4161,-12.0004,-14.0422,-31.7906,-40.4316,4.76528,-42.187
283.836,0.572939,0.44513,3,7,0,-282.761,-3.28713,9.58585,-2.481,7.43387,-37.1221,-30.7974,-9.48033,-27.8714,-103.863,-7.03136,2.36626,-140.235
281.688,0.836198,0.344421,3,7,0,-281.467,-3.28285,9.56174,-2.55422,7.43989,-0.536216,2.66931,-8.62561,23.952,-186.088,-229.112,-28.7232,-137.502
283.163,1,0.36015,3,15,0,-280.52,-3.23008,9.56218,-2.44268,7.43617,22.029,-36.5539,25.7288,78.8975,132.961,57.1357,9.49905,130.024
284.904,0.955259,0.45377,3,7,0,-282.977,-3.26081,9.58019,-2.47303,7.43188,-49.7894,32.0226,-13.7807,-41.321,19.5712,67.0639,6.08597,-22.9276
284.623,0.541764,0.542959,2,7,0,-284.023,-3.28365,9.56988,-2.48036,7.45174,19.324,20.6436,-3.85933,39.5608,-61.0549,-92.6668,1.8026,-5.09989
284.897,0.782387,0.406042,3,7,0,-283.353,-3.26268,9.57195,-2.49146,7.44796,-26.837,-83.4643,-3.75903,-18.7687,57.9744,16.9236,-0.912554,84.107
283.751,0.92816,0.399234,3,7,0,-283.06,-3.25121,9.5811,-2.54743,7.43346,-3.69051,-49.8839,-9.30118,28.3815,104.334,131.654,-19.6104,50.1272
284.339,0.986122,0.462965,2,7,0,-278.529,-3.24239,9.57549,-2.47732,7.41881,11.9089,-57.3852,57.9432,-63.6495,37.3731,84.2482,2.75709,-40.6235
282.478,0.373743,0.572931,2,7,0,-281.553,-3.24215,9.58758,-2.49337,7.42631,40.1125,-4.10682,9.66261,-16.0277,141.549,215.847,-4.09966,49.5547
284.008,0.990935,0.355101,3,7,0,-280.162,-3.25801,9.57246,-2.57735,7.43554,26.0142,-58.9593,-3.74771,116.882,24.2966,5.79267,-29.8443,6.22584
285.079,0.571656,0.441718,3,7,0,-281.96,-3.24855,9.56686,-2.48148,7.43332,-28.3727,-81.47,-36.0785,-1.82018,38.7855,6.86534,1.71478,26.9326
285.203,0.98426,0.342673,3,15,0,-284.537,-3.27294,9.57856,-2.49818,7.43877,-8.18331,43.2059,-5.93781,36.6333,-25.2514,5.91836,-1.47005,-37.4222
284.936,0.843078,0.422805,3,7,0,-284.342,-3.25761,9.57598,-2.46307,7.42913,21.3699,5.58129,5.88057,39.1889,3.82433,39.5084,8.62886,-36.415
284.804,0.968782,0.445021,3,7,0,-284.093,-3.24906,9.5599,-2.45852,7.4301,-7.96239,48.9783,-9.15794,-29.5209,-14.0002,-60.2362,7.399,-16.5711
284.574,0.892441,0.539076,3,7,0,-284.031,-3.24958,9.56797,-2.45074,7.44006,-19.8926,38.7856,2.70415,22.4818,69.9879,29.6541,10.6718,74.9736
284.574,0.808617,0.599252,2,3,0,-281.967,-3.24958,9.56797,-2.45074,7.44006,-3.71061,108.847,13.0729,-47.2514,69.9879,29.6541,10.6718,74.9736
284.136,0.800843,0.606466,2,3,0,-283.813,-3.2406,9.57176,-2.44074,7.43067,-11.5702,-4.81758,11.1805,-20.9213,88.0457,83.208,13.4599,54.464
284.538,0.770202,0.608451,3,7,0,-283.977,-3.25773,9.56033,-2.49297,7.42981,-5.91998,-10.24,17.4977,-24.7595,-68.91,-107.782,-3.97682,-68.2483
284.852,0.975595,0.58998,3,15,0,-284.461,-3.27005,9.57389,-2.46877,7.45191,18.8238,14.2831,11.0706,-12.932,41.6437,10.6888,6.52773,77.7096
284.852,0.0581333,0.718705,1,3,0,-284.598,-3.27005,9.57389,-2.46877,7.45191,15.9388,6.9035,-9.72992,5.2182,41.6437,10.6888,6.52773,77.7096
284.452,0.968602,0.316361,4,15,0,-284.218,-3.24132,9.5644,-2.50673,7.43567,-20.1614,-1.60069,-3.1488,12.1612,88.1442,20.5313,-7.8886,84.2498
283.362,0.864056,0.382545,3,11,0,-282.617,-3.24694,9.55561,-2.47687,7.41456,25.4027,9.08961,16.4238,-19.7915,-106.27,-127.293,-2.02101,-142.48
283.294,0.632813,0.411847,2,3,0,-280.437,-3.23884,9.55504,-2.49679,7.40977,-67.1529,-37.8171,0.0809467,-49.8955,-89.2139,-112.574,-8.5847,-144.277
283.33,0.923851,0.343433,4,15,0,-281.638,-3.25307,9.55857,-2.44916,7.41702,44.8069,-62.8649,-8.86484,11.2952,-110.359,-112.919,7.15283,-141.491
283.712,0.989344,0.394898,1,3,0,-281.835,-3.23925,9.56805,-2.44763,7.40877,44.0396,72.2617,-0.430156,-25.6129,-31.7352,13.5093,9.72696,-114.691
284.459,0.929174,0.487801,3,15,0,-283.041,-3.26056,9.56094,-2.52491,7.44321,-5.35871,6.30825,-8.65694,77.5354,-9.13046,-96.7045,-14.0452,32.9607
284.502,1,0.56365,2,3,0,-284.237,-3.26311,9.56214,-2.51686,7.44689,5.41982,-31.0526,-8.67829,-0.0978374,1.92535,-86.5437,-11.2069,53.2384
284.502,5.75253e-05,0.70361,2,3,0,-281.863,-3.26311,9.56214,-2.51686,7.44689,55.2102,-44.6293,13.2353,56.1035,1.92535,-86.5437,-11.2069,53.2384
284.089,0.963879,0.293519,3,15,0,-282.832,-3.26581,9.5828,-2.55734,7.43055,13.2299,79.5332,-9.29058,-15.3719,-6.05647,60.763,-21.7976,-66.2018
284.256,1,0.352315,3,7,0,-283.92,-3.26723,9.58174,-2.56246,7.43491,-5.39279,-18.5873,-1.53579,34.8876,5.85834,52.4524,-23.2123,-35.911
283.658,0.685888,0.439665,3,7,0,-281.659,-3.28991,9.58689,-2.52,7.43568,7.04615,54.4123,-23.4599,-60.4008,-114.46,-14.725,-10.1487,-149.611
281.812,0.959399,0.38927,2,7,0,-281.273,-3.27978,9.56511,-2.48694,7.4756,14.7658,29.5494,-14.9974,5.63611,70.1578,-66.1591,-6.38784,207.073
284.513,0.998737,0.464395,2,7,0,-280.729,-3.26936,9.56866,-2.47091,7.45517,-15.2393,-29.8112,-12.332,124.147,38.6732,-25.8122,4.40665,96.9807
284.716,0.712177,0.577925,2,3,0,-284.066,-3.26492,9.57547,-2.46787,7.44962,11.1365,-24.16,-0.0839192,48.0146,67.2033,43.8893,6.7581,89.4571
283.892,0.903611,0.526564,3,11,0,-281.638,-3.29252,9.59345,-2.45894,7.4409,-41.369,93.4101,3.72107,-14.6596,-57.7481,50.1418,10.7622,-89.6093
282.236,0.684512,0.590586,2,7,0,-281.606,-3.32208,9.58245,-2.43457,7.47763,26.1489,33.5314,0.614461,-24.7866,-88.5235,-95.9293,13.8005,28.1796
284.928,0.408116,0.522346,3,7,0,-278.196,-3.25822,9.57544,-2.47771,7.42679,20.453,-70.5557,-18.462,-156.454,-15.0734,25.6518,3.87341,-61.4457
284.693,0.987768,0.34279,3,11,0,-283.951,-3.26102,9.57434,-2.43561,7.43111,-3.45232,9.75592,-19.0888,-33.9953,-12.6562,16.8933,16.6265,-39.5372
283.48,0.853782,0.421076,3,15,0,-283.201,-3.27762,9.57723,-2.53173,7.46468,-11.1358,-13.2087,-12.2534,0.0307837,90.7184,25.7616,-15.4983,168.045
282.834,0.96074,0.447417,3,7,0,-281.332,-3.26237,9.59349,-2.42901,7.43234,0.210499,20.6108,10.3687,-77.337,70.1785,170.777,18.054,1.13056
281.823,0.856886,0.533312,2,7,0,-281.028,-3.28025,9.5917,-2.45835,7.41926,-7.16461,-23.4168,-22.9782,-2.40193,-108.792,48.5511,6.35718,-203.324
283.57,0.507214,0.56827,3,7,0,-280.597,-3.31349,9.5845,-2.4749,7.4726,12.8522,-22.2536,6.01688,113.124,-59.7576,-61.8914,3.93146,39.188
284.416,0.948152,0.41598,3,7,0,-282.014,-3.28126,9.58342,-2.5301,7.45815,-39.6821,97.2749,-9.42787,14.0387,60.1909,51.3916,-12.2008,100.68
282.57,0.629222,0.488871,2,3,0,-279.055,-3.28006,9.56471,-2.4528,7.47141,-23.6661,-88.9125,-25.7319,72.3743,40.7524,-70.4315,5.84932,158.544
282.37,0.96843,0.408219,3,11,0,-281.525,-3.23633,9.57239,-2.47623,7.39875,-4.02769,-62.321,-12.1109,-10.9167,-50.7122,42.2696,-1.42516,-178.862
282.37,0.143905,0.490043,1,1,0,-279.482,-3.23633,9.57239,-2.47623,7.39875,-51.7316,34.8681,1.12559,-81.8896,-50.7122,42.2696,-1.42516,-178.862
279.591,0.781058,0.243919,3,15,0,-277.115,-3.23457,9.5598,-2.37263,7.45449,-58.8838,-61.0634,6.36393,31.9523,163.721,56.3114,24.4615,210.412
283.388,1,0.239865,4,15,0,-279.684,-3.26662,9.56745,-2.41184,7.42623,47.7875,100.034,-27.6371,16.2063,-94.4226,-67.5476,20.5046,-113.058
283.871,0.978201,0.29777,3,15,0,-281.998,-3.25346,9.57998,-2.52149,7.44203,15.9569,4.34703,36.0786,-17.9441,128.936,126.342,-11.2857,108.898
283.815,0.898424,0.360967,3,15,0,-280.886,-3.22968,9.55536,-2.48027,7.40838,-71.7705,23.8168,-18.4779,-6.88054,-36.4026,-64.3991,-2.28513,-99.6925
285.186,0.914892,0.401843,3,11,0,-282.936,-3.26487,9.57808,-2.49182,7.44102,61.9584,7.68258,2.08353,-45.9292,35.8684,47.4744,0.443614,26.5868
283.571,0.959141,0.455083,2,7,0,-282.505,-3.27409,9.57107,-2.58575,7.44463,0.261752,1.01955,28.412,-10.0158,-43.5589,-81.4814,-33.4839,-12.7541
284.45,0.074025,0.53989,3,7,0,-279.641,-3.25795,9.58347,-2.46967,7.42884,-47.1678,27.4583,-41.6917,-80.7129,35.6894,103.393,6.73516,-25.2771
