X1,path,count,well,field,day,time,cell_type,date,treatment
1452,LCC9_mCh_iin co-culture_C3_9_2019y12m19d_04h00m.tif,1539,C3,9,19,4,LCC9,2019-12-19T04:00:00Z,fulvestrant
1453,LCC9_mCh_iin co-culture_C3_9_2019y12m19d_06h00m.tif,1568,C3,9,19,6,LCC9,2019-12-19T06:00:00Z,fulvestrant
1454,LCC9_mCh_iin co-culture_C3_9_2019y12m19d_08h00m.tif,1609,C3,9,19,8,LCC9,2019-12-19T08:00:00Z,fulvestrant
1455,LCC9_mCh_iin co-culture_C3_9_2019y12m19d_10h00m.tif,1584,C3,9,19,10,LCC9,2019-12-19T10:00:00Z,fulvestrant
1456,LCC9_mCh_iin co-culture_C3_9_2019y12m19d_12h00m.tif,1619,C3,9,19,12,LCC9,2019-12-19T12:00:00Z,fulvestrant
1457,LCC9_mCh_iin co-culture_C3_9_2019y12m19d_14h00m.tif,1620,C3,9,19,14,LCC9,2019-12-19T14:00:00Z,fulvestrant
1458,LCC9_mCh_iin co-culture_C4_1_2019y12m10d_16h00m.tif,219,C4,1,10,16,LCC9,2019-12-10T16:00:00Z,fulvestrant
1459,LCC9_mCh_iin co-culture_C4_1_2019y12m10d_18h00m.tif,230,C4,1,10,18,LCC9,2019-12-10T18:00:00Z,fulvestrant
1460,LCC9_mCh_iin co-culture_C4_1_2019y12m10d_20h00m.tif,235,C4,1,10,20,LCC9,2019-12-10T20:00:00Z,fulvestrant
1461,LCC9_mCh_iin co-culture_C4_1_2019y12m10d_22h00m.tif,235,C4,1,10,22,LCC9,2019-12-10T22:00:00Z,fulvestrant
1462,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_00h00m.tif,249,C4,1,11,0,LCC9,2019-12-11T00:00:00Z,fulvestrant
1463,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_02h00m.tif,246,C4,1,11,2,LCC9,2019-12-11T02:00:00Z,fulvestrant
1464,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_04h00m.tif,263,C4,1,11,4,LCC9,2019-12-11T04:00:00Z,fulvestrant
1465,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_06h00m.tif,281,C4,1,11,6,LCC9,2019-12-11T06:00:00Z,fulvestrant
1466,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_08h00m.tif,303,C4,1,11,8,LCC9,2019-12-11T08:00:00Z,fulvestrant
1467,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_10h00m.tif,298,C4,1,11,10,LCC9,2019-12-11T10:00:00Z,fulvestrant
1468,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_12h00m.tif,309,C4,1,11,12,LCC9,2019-12-11T12:00:00Z,fulvestrant
1469,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_14h00m.tif,315,C4,1,11,14,LCC9,2019-12-11T14:00:00Z,fulvestrant
1470,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_16h00m.tif,306,C4,1,11,16,LCC9,2019-12-11T16:00:00Z,fulvestrant
1471,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_18h00m.tif,315,C4,1,11,18,LCC9,2019-12-11T18:00:00Z,fulvestrant
1472,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_20h00m.tif,339,C4,1,11,20,LCC9,2019-12-11T20:00:00Z,fulvestrant
1473,LCC9_mCh_iin co-culture_C4_1_2019y12m11d_22h00m.tif,345,C4,1,11,22,LCC9,2019-12-11T22:00:00Z,fulvestrant
1474,LCC9_mCh_iin co-culture_C4_1_2019y12m12d_00h00m.tif,337,C4,1,12,0,LCC9,2019-12-12T00:00:00Z,fulvestrant
1475,LCC9_mCh_iin co-culture_C4_1_2019y12m16d_14h00m.tif,879,C4,1,16,14,LCC9,2019-12-16T14:00:00Z,fulvestrant
1476,LCC9_mCh_iin co-culture_C4_1_2019y12m16d_16h00m.tif,924,C4,1,16,16,LCC9,2019-12-16T16:00:00Z,fulvestrant
1477,LCC9_mCh_iin co-culture_C4_1_2019y12m16d_18h00m.tif,923,C4,1,16,18,LCC9,2019-12-16T18:00:00Z,fulvestrant
1478,LCC9_mCh_iin co-culture_C4_1_2019y12m16d_20h00m.tif,967,C4,1,16,20,LCC9,2019-12-16T20:00:00Z,fulvestrant
1479,LCC9_mCh_iin co-culture_C4_1_2019y12m16d_22h00m.tif,987,C4,1,16,22,LCC9,2019-12-16T22:00:00Z,fulvestrant
1480,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_00h00m.tif,988,C4,1,17,0,LCC9,2019-12-17T00:00:00Z,fulvestrant
1481,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_02h00m.tif,1030,C4,1,17,2,LCC9,2019-12-17T02:00:00Z,fulvestrant
1482,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_04h00m.tif,967,C4,1,17,4,LCC9,2019-12-17T04:00:00Z,fulvestrant
1483,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_06h00m.tif,998,C4,1,17,6,LCC9,2019-12-17T06:00:00Z,fulvestrant
1484,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_08h00m.tif,1009,C4,1,17,8,LCC9,2019-12-17T08:00:00Z,fulvestrant
1485,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_10h00m.tif,1085,C4,1,17,10,LCC9,2019-12-17T10:00:00Z,fulvestrant
1486,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_12h00m.tif,1117,C4,1,17,12,LCC9,2019-12-17T12:00:00Z,fulvestrant
1487,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_14h00m.tif,1119,C4,1,17,14,LCC9,2019-12-17T14:00:00Z,fulvestrant
1488,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_16h00m.tif,1161,C4,1,17,16,LCC9,2019-12-17T16:00:00Z,fulvestrant
1489,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_18h00m.tif,1139,C4,1,17,18,LCC9,2019-12-17T18:00:00Z,fulvestrant
1490,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_20h00m.tif,1114,C4,1,17,20,LCC9,2019-12-17T20:00:00Z,fulvestrant
1491,LCC9_mCh_iin co-culture_C4_1_2019y12m17d_22h00m.tif,1166,C4,1,17,22,LCC9,2019-12-17T22:00:00Z,fulvestrant
1492,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_00h00m.tif,1181,C4,1,18,0,LCC9,2019-12-18T00:00:00Z,fulvestrant
1493,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_02h00m.tif,1169,C4,1,18,2,LCC9,2019-12-18T02:00:00Z,fulvestrant
1494,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_04h00m.tif,1197,C4,1,18,4,LCC9,2019-12-18T04:00:00Z,fulvestrant
1495,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_06h00m.tif,1143,C4,1,18,6,LCC9,2019-12-18T06:00:00Z,fulvestrant
1496,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_08h00m.tif,1149,C4,1,18,8,LCC9,2019-12-18T08:00:00Z,fulvestrant
1497,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_10h00m.tif,1135,C4,1,18,10,LCC9,2019-12-18T10:00:00Z,fulvestrant
1498,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_12h00m.tif,1199,C4,1,18,12,LCC9,2019-12-18T12:00:00Z,fulvestrant
1499,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_14h00m.tif,1141,C4,1,18,14,LCC9,2019-12-18T14:00:00Z,fulvestrant
1500,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_16h00m.tif,1121,C4,1,18,16,LCC9,2019-12-18T16:00:00Z,fulvestrant
1501,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_18h00m.tif,1062,C4,1,18,18,LCC9,2019-12-18T18:00:00Z,fulvestrant
1502,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_20h00m.tif,1013,C4,1,18,20,LCC9,2019-12-18T20:00:00Z,fulvestrant
1503,LCC9_mCh_iin co-culture_C4_1_2019y12m18d_22h00m.tif,999,C4,1,18,22,LCC9,2019-12-18T22:00:00Z,fulvestrant
1504,LCC9_mCh_iin co-culture_C4_1_2019y12m19d_00h00m.tif,910,C4,1,19,0,LCC9,2019-12-19T00:00:00Z,fulvestrant
1505,LCC9_mCh_iin co-culture_C4_1_2019y12m19d_02h00m.tif,877,C4,1,19,2,LCC9,2019-12-19T02:00:00Z,fulvestrant
1506,LCC9_mCh_iin co-culture_C4_1_2019y12m19d_04h00m.tif,829,C4,1,19,4,LCC9,2019-12-19T04:00:00Z,fulvestrant
1507,LCC9_mCh_iin co-culture_C4_1_2019y12m19d_06h00m.tif,720,C4,1,19,6,LCC9,2019-12-19T06:00:00Z,fulvestrant
1508,LCC9_mCh_iin co-culture_C4_1_2019y12m19d_08h00m.tif,722,C4,1,19,8,LCC9,2019-12-19T08:00:00Z,fulvestrant
1509,LCC9_mCh_iin co-culture_C4_1_2019y12m19d_10h00m.tif,673,C4,1,19,10,LCC9,2019-12-19T10:00:00Z,fulvestrant
1510,LCC9_mCh_iin co-culture_C4_1_2019y12m19d_12h00m.tif,634,C4,1,19,12,LCC9,2019-12-19T12:00:00Z,fulvestrant
1511,LCC9_mCh_iin co-culture_C4_1_2019y12m19d_14h00m.tif,608,C4,1,19,14,LCC9,2019-12-19T14:00:00Z,fulvestrant
1512,LCC9_mCh_iin co-culture_C4_2_2019y12m10d_16h00m.tif,244,C4,2,10,16,LCC9,2019-12-10T16:00:00Z,fulvestrant
1513,LCC9_mCh_iin co-culture_C4_2_2019y12m10d_18h00m.tif,251,C4,2,10,18,LCC9,2019-12-10T18:00:00Z,fulvestrant
1514,LCC9_mCh_iin co-culture_C4_2_2019y12m10d_22h00m.tif,255,C4,2,10,22,LCC9,2019-12-10T22:00:00Z,fulvestrant
1515,LCC9_mCh_iin co-culture_C4_2_2019y12m10d_20h00m.tif,250,C4,2,10,20,LCC9,2019-12-10T20:00:00Z,fulvestrant
1516,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_00h00m.tif,274,C4,2,11,0,LCC9,2019-12-11T00:00:00Z,fulvestrant
1517,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_02h00m.tif,265,C4,2,11,2,LCC9,2019-12-11T02:00:00Z,fulvestrant
1518,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_04h00m.tif,277,C4,2,11,4,LCC9,2019-12-11T04:00:00Z,fulvestrant
1519,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_06h00m.tif,285,C4,2,11,6,LCC9,2019-12-11T06:00:00Z,fulvestrant
1520,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_08h00m.tif,288,C4,2,11,8,LCC9,2019-12-11T08:00:00Z,fulvestrant
1521,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_10h00m.tif,317,C4,2,11,10,LCC9,2019-12-11T10:00:00Z,fulvestrant
1522,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_12h00m.tif,312,C4,2,11,12,LCC9,2019-12-11T12:00:00Z,fulvestrant
1523,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_14h00m.tif,302,C4,2,11,14,LCC9,2019-12-11T14:00:00Z,fulvestrant
1524,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_16h00m.tif,319,C4,2,11,16,LCC9,2019-12-11T16:00:00Z,fulvestrant
1525,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_18h00m.tif,324,C4,2,11,18,LCC9,2019-12-11T18:00:00Z,fulvestrant
1526,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_20h00m.tif,345,C4,2,11,20,LCC9,2019-12-11T20:00:00Z,fulvestrant
1527,LCC9_mCh_iin co-culture_C4_2_2019y12m11d_22h00m.tif,344,C4,2,11,22,LCC9,2019-12-11T22:00:00Z,fulvestrant
1528,LCC9_mCh_iin co-culture_C4_2_2019y12m12d_00h00m.tif,355,C4,2,12,0,LCC9,2019-12-12T00:00:00Z,fulvestrant
1529,LCC9_mCh_iin co-culture_C4_2_2019y12m16d_14h00m.tif,859,C4,2,16,14,LCC9,2019-12-16T14:00:00Z,fulvestrant
1530,LCC9_mCh_iin co-culture_C4_2_2019y12m16d_16h00m.tif,874,C4,2,16,16,LCC9,2019-12-16T16:00:00Z,fulvestrant
1531,LCC9_mCh_iin co-culture_C4_2_2019y12m16d_18h00m.tif,884,C4,2,16,18,LCC9,2019-12-16T18:00:00Z,fulvestrant
1532,LCC9_mCh_iin co-culture_C4_2_2019y12m16d_20h00m.tif,911,C4,2,16,20,LCC9,2019-12-16T20:00:00Z,fulvestrant
1533,LCC9_mCh_iin co-culture_C4_2_2019y12m16d_22h00m.tif,905,C4,2,16,22,LCC9,2019-12-16T22:00:00Z,fulvestrant
1534,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_00h00m.tif,906,C4,2,17,0,LCC9,2019-12-17T00:00:00Z,fulvestrant
1535,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_02h00m.tif,933,C4,2,17,2,LCC9,2019-12-17T02:00:00Z,fulvestrant
1536,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_04h00m.tif,927,C4,2,17,4,LCC9,2019-12-17T04:00:00Z,fulvestrant
1537,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_06h00m.tif,952,C4,2,17,6,LCC9,2019-12-17T06:00:00Z,fulvestrant
1538,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_08h00m.tif,935,C4,2,17,8,LCC9,2019-12-17T08:00:00Z,fulvestrant
1539,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_10h00m.tif,1024,C4,2,17,10,LCC9,2019-12-17T10:00:00Z,fulvestrant
1540,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_12h00m.tif,1033,C4,2,17,12,LCC9,2019-12-17T12:00:00Z,fulvestrant
1541,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_14h00m.tif,1008,C4,2,17,14,LCC9,2019-12-17T14:00:00Z,fulvestrant
1542,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_16h00m.tif,997,C4,2,17,16,LCC9,2019-12-17T16:00:00Z,fulvestrant
1543,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_18h00m.tif,1015,C4,2,17,18,LCC9,2019-12-17T18:00:00Z,fulvestrant
1544,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_20h00m.tif,989,C4,2,17,20,LCC9,2019-12-17T20:00:00Z,fulvestrant
1545,LCC9_mCh_iin co-culture_C4_2_2019y12m17d_22h00m.tif,1005,C4,2,17,22,LCC9,2019-12-17T22:00:00Z,fulvestrant
1546,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_00h00m.tif,1048,C4,2,18,0,LCC9,2019-12-18T00:00:00Z,fulvestrant
1547,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_02h00m.tif,1107,C4,2,18,2,LCC9,2019-12-18T02:00:00Z,fulvestrant
1548,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_04h00m.tif,1109,C4,2,18,4,LCC9,2019-12-18T04:00:00Z,fulvestrant
1549,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_06h00m.tif,1084,C4,2,18,6,LCC9,2019-12-18T06:00:00Z,fulvestrant
1550,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_08h00m.tif,1069,C4,2,18,8,LCC9,2019-12-18T08:00:00Z,fulvestrant
1551,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_10h00m.tif,1089,C4,2,18,10,LCC9,2019-12-18T10:00:00Z,fulvestrant
1552,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_12h00m.tif,1138,C4,2,18,12,LCC9,2019-12-18T12:00:00Z,fulvestrant
1553,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_14h00m.tif,1123,C4,2,18,14,LCC9,2019-12-18T14:00:00Z,fulvestrant
1554,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_16h00m.tif,1150,C4,2,18,16,LCC9,2019-12-18T16:00:00Z,fulvestrant
1555,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_18h00m.tif,1073,C4,2,18,18,LCC9,2019-12-18T18:00:00Z,fulvestrant
1556,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_20h00m.tif,1046,C4,2,18,20,LCC9,2019-12-18T20:00:00Z,fulvestrant
1557,LCC9_mCh_iin co-culture_C4_2_2019y12m18d_22h00m.tif,963,C4,2,18,22,LCC9,2019-12-18T22:00:00Z,fulvestrant
1558,LCC9_mCh_iin co-culture_C4_2_2019y12m19d_00h00m.tif,899,C4,2,19,0,LCC9,2019-12-19T00:00:00Z,fulvestrant
1559,LCC9_mCh_iin co-culture_C4_2_2019y12m19d_02h00m.tif,851,C4,2,19,2,LCC9,2019-12-19T02:00:00Z,fulvestrant
1560,LCC9_mCh_iin co-culture_C4_2_2019y12m19d_04h00m.tif,788,C4,2,19,4,LCC9,2019-12-19T04:00:00Z,fulvestrant
1561,LCC9_mCh_iin co-culture_C4_2_2019y12m19d_06h00m.tif,746,C4,2,19,6,LCC9,2019-12-19T06:00:00Z,fulvestrant
1562,LCC9_mCh_iin co-culture_C4_2_2019y12m19d_08h00m.tif,733,C4,2,19,8,LCC9,2019-12-19T08:00:00Z,fulvestrant
1563,LCC9_mCh_iin co-culture_C4_2_2019y12m19d_10h00m.tif,662,C4,2,19,10,LCC9,2019-12-19T10:00:00Z,fulvestrant
1564,LCC9_mCh_iin co-culture_C4_2_2019y12m19d_12h00m.tif,592,C4,2,19,12,LCC9,2019-12-19T12:00:00Z,fulvestrant
1565,LCC9_mCh_iin co-culture_C4_2_2019y12m19d_14h00m.tif,558,C4,2,19,14,LCC9,2019-12-19T14:00:00Z,fulvestrant
1566,LCC9_mCh_iin co-culture_C4_3_2019y12m10d_16h00m.tif,398,C4,3,10,16,LCC9,2019-12-10T16:00:00Z,fulvestrant
1567,LCC9_mCh_iin co-culture_C4_3_2019y12m10d_18h00m.tif,393,C4,3,10,18,LCC9,2019-12-10T18:00:00Z,fulvestrant
1568,LCC9_mCh_iin co-culture_C4_3_2019y12m10d_22h00m.tif,435,C4,3,10,22,LCC9,2019-12-10T22:00:00Z,fulvestrant
1569,LCC9_mCh_iin co-culture_C4_3_2019y12m10d_20h00m.tif,412,C4,3,10,20,LCC9,2019-12-10T20:00:00Z,fulvestrant
1570,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_00h00m.tif,451,C4,3,11,0,LCC9,2019-12-11T00:00:00Z,fulvestrant
1571,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_02h00m.tif,480,C4,3,11,2,LCC9,2019-12-11T02:00:00Z,fulvestrant
1572,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_04h00m.tif,505,C4,3,11,4,LCC9,2019-12-11T04:00:00Z,fulvestrant
1573,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_06h00m.tif,532,C4,3,11,6,LCC9,2019-12-11T06:00:00Z,fulvestrant
1574,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_08h00m.tif,538,C4,3,11,8,LCC9,2019-12-11T08:00:00Z,fulvestrant
1575,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_10h00m.tif,549,C4,3,11,10,LCC9,2019-12-11T10:00:00Z,fulvestrant
1576,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_12h00m.tif,581,C4,3,11,12,LCC9,2019-12-11T12:00:00Z,fulvestrant
1577,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_14h00m.tif,580,C4,3,11,14,LCC9,2019-12-11T14:00:00Z,fulvestrant
1578,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_16h00m.tif,596,C4,3,11,16,LCC9,2019-12-11T16:00:00Z,fulvestrant
1579,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_18h00m.tif,589,C4,3,11,18,LCC9,2019-12-11T18:00:00Z,fulvestrant
1580,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_20h00m.tif,635,C4,3,11,20,LCC9,2019-12-11T20:00:00Z,fulvestrant
1581,LCC9_mCh_iin co-culture_C4_3_2019y12m11d_22h00m.tif,627,C4,3,11,22,LCC9,2019-12-11T22:00:00Z,fulvestrant
1582,LCC9_mCh_iin co-culture_C4_3_2019y12m12d_00h00m.tif,676,C4,3,12,0,LCC9,2019-12-12T00:00:00Z,fulvestrant
1583,LCC9_mCh_iin co-culture_C4_3_2019y12m16d_14h00m.tif,1105,C4,3,16,14,LCC9,2019-12-16T14:00:00Z,fulvestrant
1584,LCC9_mCh_iin co-culture_C4_3_2019y12m16d_16h00m.tif,1188,C4,3,16,16,LCC9,2019-12-16T16:00:00Z,fulvestrant
1585,LCC9_mCh_iin co-culture_C4_3_2019y12m16d_18h00m.tif,1140,C4,3,16,18,LCC9,2019-12-16T18:00:00Z,fulvestrant
1586,LCC9_mCh_iin co-culture_C4_3_2019y12m16d_20h00m.tif,1161,C4,3,16,20,LCC9,2019-12-16T20:00:00Z,fulvestrant
1587,LCC9_mCh_iin co-culture_C4_3_2019y12m16d_22h00m.tif,1153,C4,3,16,22,LCC9,2019-12-16T22:00:00Z,fulvestrant
1588,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_00h00m.tif,1194,C4,3,17,0,LCC9,2019-12-17T00:00:00Z,fulvestrant
1589,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_02h00m.tif,1193,C4,3,17,2,LCC9,2019-12-17T02:00:00Z,fulvestrant
1590,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_04h00m.tif,1235,C4,3,17,4,LCC9,2019-12-17T04:00:00Z,fulvestrant
1591,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_06h00m.tif,1251,C4,3,17,6,LCC9,2019-12-17T06:00:00Z,fulvestrant
1592,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_08h00m.tif,1213,C4,3,17,8,LCC9,2019-12-17T08:00:00Z,fulvestrant
1593,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_10h00m.tif,1216,C4,3,17,10,LCC9,2019-12-17T10:00:00Z,fulvestrant
1594,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_12h00m.tif,1286,C4,3,17,12,LCC9,2019-12-17T12:00:00Z,fulvestrant
1595,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_14h00m.tif,1315,C4,3,17,14,LCC9,2019-12-17T14:00:00Z,fulvestrant
1596,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_16h00m.tif,1328,C4,3,17,16,LCC9,2019-12-17T16:00:00Z,fulvestrant
1597,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_18h00m.tif,1349,C4,3,17,18,LCC9,2019-12-17T18:00:00Z,fulvestrant
1598,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_20h00m.tif,1261,C4,3,17,20,LCC9,2019-12-17T20:00:00Z,fulvestrant
1599,LCC9_mCh_iin co-culture_C4_3_2019y12m17d_22h00m.tif,1319,C4,3,17,22,LCC9,2019-12-17T22:00:00Z,fulvestrant
1600,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_00h00m.tif,1341,C4,3,18,0,LCC9,2019-12-18T00:00:00Z,fulvestrant
1601,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_02h00m.tif,1378,C4,3,18,2,LCC9,2019-12-18T02:00:00Z,fulvestrant
1602,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_04h00m.tif,1412,C4,3,18,4,LCC9,2019-12-18T04:00:00Z,fulvestrant
1603,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_06h00m.tif,1391,C4,3,18,6,LCC9,2019-12-18T06:00:00Z,fulvestrant
1604,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_08h00m.tif,1360,C4,3,18,8,LCC9,2019-12-18T08:00:00Z,fulvestrant
1605,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_10h00m.tif,1323,C4,3,18,10,LCC9,2019-12-18T10:00:00Z,fulvestrant
1606,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_12h00m.tif,1389,C4,3,18,12,LCC9,2019-12-18T12:00:00Z,fulvestrant
1607,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_14h00m.tif,1351,C4,3,18,14,LCC9,2019-12-18T14:00:00Z,fulvestrant
1608,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_16h00m.tif,1410,C4,3,18,16,LCC9,2019-12-18T16:00:00Z,fulvestrant
1609,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_18h00m.tif,1330,C4,3,18,18,LCC9,2019-12-18T18:00:00Z,fulvestrant
1610,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_20h00m.tif,1284,C4,3,18,20,LCC9,2019-12-18T20:00:00Z,fulvestrant
1611,LCC9_mCh_iin co-culture_C4_3_2019y12m18d_22h00m.tif,1268,C4,3,18,22,LCC9,2019-12-18T22:00:00Z,fulvestrant
1612,LCC9_mCh_iin co-culture_C4_3_2019y12m19d_00h00m.tif,1161,C4,3,19,0,LCC9,2019-12-19T00:00:00Z,fulvestrant
1613,LCC9_mCh_iin co-culture_C4_3_2019y12m19d_02h00m.tif,1127,C4,3,19,2,LCC9,2019-12-19T02:00:00Z,fulvestrant
1614,LCC9_mCh_iin co-culture_C4_3_2019y12m19d_04h00m.tif,1032,C4,3,19,4,LCC9,2019-12-19T04:00:00Z,fulvestrant
1615,LCC9_mCh_iin co-culture_C4_3_2019y12m19d_06h00m.tif,981,C4,3,19,6,LCC9,2019-12-19T06:00:00Z,fulvestrant
1616,LCC9_mCh_iin co-culture_C4_3_2019y12m19d_08h00m.tif,960,C4,3,19,8,LCC9,2019-12-19T08:00:00Z,fulvestrant
1617,LCC9_mCh_iin co-culture_C4_3_2019y12m19d_10h00m.tif,902,C4,3,19,10,LCC9,2019-12-19T10:00:00Z,fulvestrant
1618,LCC9_mCh_iin co-culture_C4_3_2019y12m19d_12h00m.tif,879,C4,3,19,12,LCC9,2019-12-19T12:00:00Z,fulvestrant
1619,LCC9_mCh_iin co-culture_C4_3_2019y12m19d_14h00m.tif,817,C4,3,19,14,LCC9,2019-12-19T14:00:00Z,fulvestrant
1620,LCC9_mCh_iin co-culture_C4_4_2019y12m10d_16h00m.tif,223,C4,4,10,16,LCC9,2019-12-10T16:00:00Z,fulvestrant
1621,LCC9_mCh_iin co-culture_C4_4_2019y12m10d_18h00m.tif,233,C4,4,10,18,LCC9,2019-12-10T18:00:00Z,fulvestrant
1622,LCC9_mCh_iin co-culture_C4_4_2019y12m10d_20h00m.tif,231,C4,4,10,20,LCC9,2019-12-10T20:00:00Z,fulvestrant
1623,LCC9_mCh_iin co-culture_C4_4_2019y12m10d_22h00m.tif,253,C4,4,10,22,LCC9,2019-12-10T22:00:00Z,fulvestrant
1624,LCC9_mCh_iin co-culture_C4_4_2019y12m11d_00h00m.tif,242,C4,4,11,0,LCC9,2019-12-11T00:00:00Z,fulvestrant
1625,LCC9_mCh_iin co-culture_C4_4_2019y12m11d_02h00m.tif,259,C4,4,11,2,LCC9,2019-12-11T02:00:00Z,fulvestrant
1626,LCC9_mCh_iin co-culture_C4_4_2019y12m11d_04h00m.tif,275,C4,4,11,4,LCC9,2019-12-11T04:00:00Z,fulvestrant
1627,LCC9_mCh_iin co-culture_C4_4_2019y12m11d_06h00m.tif,288,C4,4,11,6,LCC9,2019-12-11T06:00:00Z,fulvestrant
1628,LCC9_mCh_iin co-culture_C4_4_2019y12m11d_08h00m.tif,291,C4,4,11,8,LCC9,2019-12-11T08:00:00Z,fulvestrant
1629,LCC9_mCh_iin co-culture_C4_4_2019y12m11d_10h00m.tif,299,C4,4,11,10,LCC9,2019-12-11T10:00:00Z,fulvestrant
