rank,y_rep_mean,j,y_rep,.lower,.upper,.width,.point,.interval,agg_count,well
127,4208.510258771002,1,4236.566493316258,2757.380035457718,5998.198989156227,0.95,mhd,mhd,4207,1
127,4208.510258771002,1,4236.566493316258,2757.380035457718,5998.198989156227,0.95,mhd,mhd,3440,2
128,4233.669045214976,1,4522.930243951687,2822.1118683572604,6091.573900760477,0.95,mhd,mhd,4250,1
128,4233.669045214976,1,4522.930243951687,2822.1118683572604,6091.573900760477,0.95,mhd,mhd,3467,2
129,4249.296543464203,1,4115.518596544477,2943.9440131058714,6129.130025528426,0.95,mhd,mhd,4208,1
129,4249.296543464203,1,4115.518596544477,2943.9440131058714,6129.130025528426,0.95,mhd,mhd,3455,2
130,4275.792787483869,1,4362.21555636986,2798.473274099829,6425.897772956534,0.95,mhd,mhd,4318,1
130,4275.792787483869,1,4362.21555636986,2798.473274099829,6425.897772956534,0.95,mhd,mhd,3381,2
131,4302.321012218645,1,4576.797115706281,2851.052037258688,6506.209058804844,0.95,mhd,mhd,4180,1
131,4302.321012218645,1,4576.797115706281,2851.052037258688,6506.209058804844,0.95,mhd,mhd,3461,2
132,4324.606214107038,1,4370.4587910971695,2940.5464067494418,6325.716206818346,0.95,mhd,mhd,4289,1
132,4324.606214107038,1,4370.4587910971695,2940.5464067494418,6325.716206818346,0.95,mhd,mhd,3467,2
