par,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"y_rep[45,1,1]",2606.7058157349966,2.484566978254291,351.91385402190866,1987.0295622500098,2358.916584294143,2585.8791529223,2826.227437771594,3357.73353281199,20061.865339940847,0.9998194002312542
"y_rep[45,2,1]",9398.894126703102,8.961625250670807,1278.0686078461238,7149.469161683546,8507.326279499699,9305.920650388714,10204.893402575624,12153.816882009321,20339.242647464034,1.0001792892776462
"y_rep[46,1,1]",2617.9834665800818,2.5060061519134607,358.307312287308,1987.4311105910406,2365.7255839080008,2594.959724236768,2846.241524867157,3386.25228421649,20443.11524762439,0.999953765452899
"y_rep[46,2,1]",9518.038600974878,9.142282924223275,1296.2556261362029,7230.373127086579,8616.347941344184,9436.419009819141,10325.374468962807,12288.759138492243,20103.514818768468,1.0000822010951276
"y_rep[47,1,1]",2633.026131223122,2.617953263202767,362.2116713822244,1986.2920897279455,2378.7649848712863,2607.901774851922,2858.9389772550417,3412.9302011120403,19142.60784119337,1.0000017517854292
"y_rep[47,2,1]",9624.85257244887,9.337950786510133,1309.5930449466898,7296.041981470058,8706.206016059932,9531.622557352051,10455.75663193258,12471.2677011064,19668.423836522416,0.999928224816503
"y_rep[48,1,1]",2647.278400788884,2.537735524472391,359.86645358206454,2015.360273149081,2394.593908509948,2620.9608328291984,2872.341830306537,3415.521446094448,20108.978493631595,0.999943343225694
"y_rep[48,2,1]",9719.378573547907,9.300368329319747,1318.1147285126683,7382.483581254394,8789.050892987027,9633.224563200207,10541.050889110877,12523.880138181243,20086.585999488772,0.999989795108227
"y_rep[49,1,1]",2657.9758277087185,2.5150045481530663,358.4272631363125,2021.089934323975,2406.827214830223,2632.6365843009494,2883.5479050040517,3432.0485120685908,20310.68275155655,0.9999371066497887
"y_rep[49,2,1]",9844.441855575138,9.356432526345689,1336.4516004733546,7495.879577399037,8910.690179440418,9751.755529103304,10691.747102980735,12694.426521229629,20402.617646237504,0.9999087693249489
"y_rep[50,1,1]",2671.0036835217807,2.53954122754931,365.51851624276594,2029.3813063610914,2413.945475311582,2648.38082680167,2899.5846396429256,3462.182244189992,20716.110977065724,1.0000854121737923
"y_rep[50,2,1]",9942.963251109502,9.31534403476721,1333.315410422445,7579.767237850623,9023.869768832254,9843.133911828236,10781.824340689614,12789.165630838133,20486.510922087098,0.9999837244287877
"y_rep[51,1,1]",2682.8316301639925,2.612032972617432,368.1462176370291,2031.3283005076055,2424.1006270467424,2657.0610094211597,2913.405789445539,3475.3966225091126,19864.762448481302,0.9999774138627914
"y_rep[51,2,1]",10046.496205217845,9.6501846577225,1375.0396504705207,7624.034013241764,9087.223210303444,9951.975734895452,10896.794967796608,13024.758556596165,20302.952370294595,1.000039101570507
"y_rep[52,1,1]",2686.698779067156,2.5767955478988855,366.2256305957392,2045.2473108874954,2428.836636927987,2659.999543913369,2919.028610360663,3479.964977337582,20199.357146463182,0.9999218130189687
