par,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"y_rep[101,1]",13287.091402973445,4.009361300370299,557.3255677996752,12220.367423963015,12911.646372082665,13277.234317742768,13654.134083697838,14409.08674189207,19322.68820586179,1.0000785580629246
"y_rep[102,1]",13341.200860591127,3.977656059452556,560.5148452423492,12277.172406870235,12957.872168849412,13332.93218950945,13710.353363175473,14468.483179695499,19857.28107615811,0.9999288448748527
"y_rep[103,1]",13391.614737465672,3.9608401643614766,554.3074241238755,12335.795781511504,13015.192876790148,13383.698398161956,13756.998105586745,14507.520724533348,19585.143421410132,1.0000248855173728
"y_rep[104,1]",13422.586770633821,4.001616666898139,560.2159675332396,12361.51987080853,13036.1747062775,13412.086915251213,13792.786675872125,14544.62941896705,19599.27469158348,1.0000498343011457
"y_rep[105,1]",13459.044746344007,3.9889396370339267,559.4460872186909,12402.350300564136,13073.956285568282,13447.523421734655,13828.880440138251,14591.806850405774,19669.872857696027,0.9998964184263034
"y_rep[106,1]",13509.194750409384,4.076048218067272,563.3031278638024,12433.168022059124,13127.795976663088,13496.86141809266,13883.41228610535,14645.304771346116,19098.78323793725,0.9999923297787776
"y_rep[107,1]",13539.332609802943,3.9965839099125544,565.3516029408753,12455.576927764112,13150.55689157299,13532.896652362817,13913.363212141021,14668.460958945388,20010.56653844053,0.9999188226953907
"y_rep[108,1]",13584.805466537488,4.007555969374275,566.2032387912353,12496.907887533855,13194.617266154832,13572.538143957394,13958.585471808468,14726.550278878673,19961.14758897173,0.9998904038833458
"y_rep[109,1]",13615.716238621124,4.090124141025635,569.2795346412631,12518.965235961186,13228.424472467808,13610.929041289328,13991.993645109844,14764.774748197302,19372.165179590855,0.999923927971976
"y_rep[110,1]",13651.328611171486,4.063288665179891,568.3942748972461,12564.720021477508,13260.223358631398,13640.359909710469,14030.985823163956,14807.608897092472,19567.891715441936,1.0001013346331005
"y_rep[111,1]",13682.20917994295,4.066970126422693,572.2458338535558,12596.051519252642,13294.312043880687,13672.584386608993,14055.228588516136,14836.081844016331,19798.0909220044,1.0000072553504966
"y_rep[112,1]",13722.342262924893,4.1473581928168475,571.3894155309928,12639.495277809678,13333.110600480222,13710.669005695385,14098.235778977454,14880.951522471774,18981.096251957024,0.9999947880689398
"y_rep[113,1]",13753.862544181626,4.008503488867751,571.8661927698915,12669.948153578505,13361.269906854992,13744.395232593175,14131.355025719064,14914.3048887376,20352.80698714354,1.0001033423332373
"y_rep[114,1]",13780.33241905471,4.098472654238856,572.4605231020141,12696.383201761035,13389.531675590966,13767.398375571182,14157.438579827678,14949.82048622502,19509.538789525373,1.0000952973850439
"y_rep[115,1]",13807.398842586734,4.068124269417326,575.0378361275219,12706.223469565277,13417.013275522579,13794.851232234389,14186.99254246158,14974.352516433166,19980.4111420691,1.0001082742289327
"y_rep[116,1]",13834.308799373684,4.1332208605616945,578.3306260281296,12747.72249220978,13439.028530231848,13818.113099332917,14212.461429655341,15007.263826070322,19578.30804869022,0.9999365532217283
"y_rep[117,1]",13861.189989458595,4.055705512850103,575.3600553502517,12773.619263861507,13468.813610302805,13848.870226493193,14243.945190229639,15017.182628573662,20125.495828187846,1.000022572963877
"y_rep[118,1]",13884.179909076263,4.209020899411948,578.7461038863432,12783.851799556935,13493.083541995169,13872.17569758384,14267.815650924511,15046.720824922297,18906.624390521923,1.000066235678887
"y_rep[119,1]",13907.41399739829,4.089256855307365,581.589160985679,12816.199184063824,13503.489078786119,13899.377970682151,14294.009715645678,15087.713820194023,20227.575330720418,1.0001007406182154
"y_rep[120,1]",13927.467822647726,4.065363949159917,580.0880553330114,12837.204187660509,13527.538423265996,13917.782818661084,14309.828825460752,15103.177246444942,20360.525492022443,0.9999182761193393
"y_rep[121,1]",13954.672469441903,4.132375505218457,581.3917690674452,12854.78211030103,13557.999260388255,13940.32398582029,14335.922162763403,15135.603324175925,19794.211251611032,1.0001158268598043
"y_rep[122,1]",13983.904274065913,4.1622971844574765,586.0106595102671,12851.11503536004,13582.193601047557,13978.743423467567,14368.603690346865,15162.841644303304,19821.8808524559,1.0000401082676955
"y_rep[123,1]",14001.584982624949,4.158110142470976,587.3912675264963,12888.602793138241,13595.484871777713,13991.40177376101,14393.27394261913,15197.844502462962,19955.51744870801,1.000024703753553
"y_rep[124,1]",14021.466456409615,4.153652001655943,582.51981295987855,12904.932334273362,13625.78549053853,14012.622313594016,14404.136961741702,15190.838754881874,19668.044709042795,0.9999745777367902
"y_rep[125,1]",14033.2312396192,4.136533571261391,585.3032821702092,12915.442755048836,13631.063319114814,14018.13058317544,14421.421325366267,15211.910952649016,20021.140453433592,0.9999406306254703
"y_rep[126,1]",14062.699231862842,4.204178824210286,586.7166665413396,12942.49984983635,13666.182437531037,14048.36726959023,14446.04379087657,15249.430011835657,19475.76338160937,0.9999815096209964
"y_rep[127,1]",14076.569620816092,4.2436790353554095,589.0751511477874,12952.890689244323,13676.842453112851,14064.983489663,14465.826399589592,15272.675029271079,19268.874505350297,0.9998371048963508
"y_rep[128,1]",14094.50215948258,4.169549110088853,590.541648774043,12976.250835007551,13689.839718900308,14081.721225535784,14483.30697888599,15296.138935659945,20059.628126143503,0.9999986838420439
"y_rep[129,1]",14100.875801146663,4.2420600178275105,581.2698046176411,13000.013685555094,13702.24594909227,14089.836805574763,14486.266965621377,15292.45165650839,18775.94951138697,0.999873912625553
"y_rep[130,1]",14116.608250382422,4.1399028751658165,588.7212715408662,12983.516556280449,13710.594980932769,14108.276134398351,14503.00665034157,15296.740874270592,20222.700549652993,0.999825964129327
"y_rep[131,1]",14143.500463630891,4.298666804210102,594.2724515452305,13022.162024836143,13736.867702494084,14129.908112390782,14539.840565868704,15341.734284699549,19111.889656950403,0.9999589029643507
"y_rep[132,1]",14152.8257500738,4.200524669635667,590.8307166312294,13040.690213091802,13752.226556767495,14141.434884187354,14540.614565112242,15357.680220284485,19784.225438607824,1.0000952092906195
y0_hat[1],1659.712221691657,0.18284979880351537,16.965922476162294,1626.3029074163355,1648.3396895112933,1659.6711198206553,1671.0759355448813,1693.3878238801278,8609.263153693615,1.0001041489503057
lp__,393.38815221134644,0.015928097035861274,1.445661569784728,389.69315591653924,392.69470878590107,393.73060165228424,394.44206820229323,395.16882436732,8237.690802956518,0.9998964389141872
