i,.draw,1,2
25,76,4106.264756217218,6646.430245876995
25,77,3998.6030487547405,6871.240293884515
25,78,4113.661012021282,6040.192668195181
25,79,4087.4999547487732,6375.748822818917
25,80,4472.558700647421,6340.249226119786
25,81,4141.510128852182,6836.987556699353
25,82,4427.591887728736,6296.959718154526
25,83,4801.799631321728,6467.242087826605
25,84,3953.7499986019207,6688.7171503495365
25,85,4419.4629184898795,6766.955306046426
25,86,4618.965058379142,7231.278980140958
25,87,4467.942344142135,7309.680821380529
25,88,4552.300549227346,7124.868025725823
25,89,4580.000703135815,6325.9943155537385
25,90,4486.505312693506,6778.22537428627
25,91,3718.561211226684,7698.330094021224
25,92,4354.1399499801955,7095.191060191763
25,93,3939.0195929120764,6970.568829281551
25,94,4060.2044351940626,6215.51768504097
25,95,4384.824091030172,7035.034784656067
25,96,4096.022749297592,7055.404674312194
25,97,3514.2701363500805,6985.907742122689
25,98,3362.8827071391,6854.9495437281175
25,99,4442.339958368349,6362.537865058979
25,100,4207.855044498263,7957.539195940378
25,101,5305.310795680642,6574.167165572395
25,102,4092.1434847867563,6500.315582973223
25,103,4153.181294586593,7143.802095664442
25,104,3751.544610228002,7029.717688939036
25,105,3641.6987069286884,6889.826654727451
25,106,4411.696237392994,7601.085408837144
25,107,3860.392274084861,6882.328240022847
25,108,3831.2578343423793,7959.690644831728
25,109,3758.695507940496,7513.515516425592
25,110,3531.2846862382544,7195.128262452805
25,111,4341.253957039969,6444.981860419087
25,112,4880.141599581483,7361.257970739975
25,113,4163.4757097596,7607.274936512829
25,114,4125.58117721141,6430.132305674304
25,115,4086.0752874255636,8001.263905503931
25,116,4269.247687136206,6967.4497186272265
25,117,3840.463658071767,7187.341014983888
25,118,3871.028006305829,6860.6775087352935
25,119,3879.196544608811,7779.548461787314
25,120,3704.822152899595,6279.676286426049
25,121,4518.669846557703,8706.490939293248
25,122,4514.530758458843,6603.893825583793
25,123,3724.2832036375426,6583.106598057415
25,124,4038.9371188786768,7763.3232978971755
25,125,3746.4938566635046,7432.097682384409
25,126,4646.234267364866,7126.7411750197
25,127,3795.5836930213213,6288.37954847378
25,128,4202.582940584775,8102.817770851438
25,129,3780.7879444874943,6785.144012724986
25,130,4046.359846752246,7218.5438026629045
25,131,4262.392074034797,7296.223748588171
25,132,4513.413958762653,6678.072101791699
25,133,4161.778906863653,7001.6887768113165
25,134,4378.564852794532,7528.331242371886
25,135,3983.480935143699,6665.306464106258
25,136,4384.46813618681,7476.892160479118
25,137,4302.252701536036,7224.429651704333
25,138,4420.380052981585,6577.31495643152
25,139,4180.533582352884,8171.602170642905
25,140,4190.641401283622,7190.39518830121
25,141,4040.5476837357864,7783.0292493193265
25,142,3488.5590572703313,7077.141470088934
25,143,3732.075307460017,7277.514910387849
25,144,3532.29739540655,6689.011552613367
25,145,4044.984889872983,6664.812218625274
25,146,4285.0573806154625,8583.256501241109
25,147,3412.411763904601,6810.913571152525
25,148,4009.0541153772215,7172.221664750741
25,149,4007.7388432868224,7959.225409095186
25,150,4534.17768944701,7618.8862904884545
26,1,4154.852137330008,8226.240142469009
26,2,3698.202702202957,7181.644731887513
26,3,3943.7228106242505,7495.111516538605
26,4,4054.079207169575,7438.044224385335
26,5,4075.9719497746464,9326.481694777936
26,6,4198.6682027528595,7503.858875662932
26,7,4368.261429684522,6728.222069460272
26,8,3854.3785827221914,7845.983912722819
26,9,4405.0459080235705,7542.633167338302
26,10,3838.446267401764,6613.598185308928
26,11,4618.489102990207,6844.9225043612
26,12,4304.135652589908,7257.781163167002
26,13,3845.3499324825902,7295.475984918301
26,14,4099.29163784947,7131.116502191345
26,15,4742.723466816037,8237.612456855304
26,16,4390.020282378184,6968.17567099436
26,17,4355.6521567699,7634.086885535873
26,18,4170.659647179537,6481.187369454673
26,19,4003.4193970616216,7544.806474986657
26,20,4496.727275301896,6810.905565909793
26,21,3925.628276054039,6943.054147159753
26,22,4583.5028601908625,6584.7123345432565
26,23,3706.0829505320985,7539.683934842027
26,24,4542.295786653672,6934.586763837811
26,25,4459.34735946528,6922.017279062789
26,26,3933.1647929038536,8323.759899264085
26,27,4289.735529590519,7640.296110237704
26,28,4688.691604836634,7959.042130048513
26,29,4623.862221381833,6510.3333085834165
26,30,4600.013490512227,8121.192966007736
26,31,4111.598774736245,7072.5820539017
26,32,3695.0091141340536,6618.753769177527
26,33,4080.9017969702527,6660.637232924264
26,34,4017.1563564121693,7141.949642789173
26,35,3655.4244488220957,6596.290975145125
26,36,4354.458560290724,8100.579355566288
26,37,4358.540085343176,6722.465698778191
26,38,4262.349887710888,6524.54513358719
26,39,3960.1066114625473,6084.00296259002
26,40,4019.9179363224976,7696.523552968507
26,41,3993.2716613072844,7329.635544565145
26,42,4301.033908666775,7464.473839149996
26,43,3996.2913741252805,6764.053610207897
26,44,4244.918988658171,6329.344137425857
26,45,5314.293923473182,6735.301978123711
26,46,3676.166552523509,7649.791405828201
26,47,4225.338142714254,7277.099943225211
26,48,4252.672515003987,6956.639087024958
26,49,4490.7606244170565,6915.946990346891
26,50,4612.443258615374,6705.616819438546
26,51,4851.059179559956,7784.554858695798
26,52,5010.795369395675,7153.13208570537
26,53,3852.5804940660023,7283.958423968512
26,54,4037.174032270406,6612.993317414491
26,55,5142.036639367524,7252.498362317696
26,56,3889.3756057754354,7091.139609226129
26,57,4717.447446519158,7719.029632531438
26,58,3837.467531761653,7203.29849908563
26,59,4585.766709674442,6212.087864638914
26,60,4005.180930138054,7735.092456693145
26,61,4100.502079785396,7675.259168347323
26,62,4405.945390933298,7552.793684289517
26,63,4214.339308650731,7113.490936376194
26,64,4248.483839621277,7616.4485177682545
26,65,3960.7346743006856,6791.053081054785
26,66,4535.602030859576,7591.425402697894
26,67,4102.327499022719,7511.694837323799
26,68,4070.929388571846,6371.113828968152
26,69,3751.816627038174,7481.223808689494
26,70,4785.464634973309,7569.804283866855
26,71,4247.328675891619,6613.8023077027565
26,72,4592.0432163722235,8454.297475963085
26,73,4421.487828712883,7391.8800301765805
26,74,4124.1056884278005,7014.465726152617
26,75,3621.380767795323,8020.628103403306
26,76,3720.1817817667056,7983.564714234276
26,77,4198.535021354591,7111.608473817516
26,78,3988.2914432374655,7708.037764856299
26,79,4247.433336227646,7133.781972554237
26,80,4186.680980990935,6783.037578098733
26,81,3573.6110543109244,7732.850942381271
26,82,3678.699287483201,7723.242446901268
26,83,4070.2593473449665,8261.867383102852
26,84,4187.705014169051,6566.81297949134
26,85,3611.8921025310183,7751.371488334641
26,86,4013.994613002868,7227.521437241399
26,87,4183.838786932731,6883.158067899004
26,88,3797.8719790307932,7385.618996477638
26,89,3978.322324241412,7388.172197962671
26,90,4604.336396204583,7556.398126302272
26,91,3771.48941881564,6947.825303522832
26,92,4399.614693681504,6961.351786159782
26,93,4133.893870209689,7753.41075237606
26,94,3996.574887435479,7938.512505670326
26,95,4219.447484136345,6650.380323327856
26,96,4045.692148637935,8224.829385363937
26,97,4281.372264268294,6467.940806675437
26,98,3476.572791857737,7332.939368477556
26,99,4146.721140814732,7098.211734165298
26,100,4479.878640544186,7436.040157515198
26,101,4091.7699095235807,7955.423014385496
26,102,4085.1055471035775,7040.552994676715
26,103,3774.257288412393,7201.445999371538
26,104,4038.5422274652474,8063.488136083946
26,105,4945.821528698302,8676.360476251883
26,106,4368.8023721965055,7763.583954939852
26,107,4818.780558326324,7032.606208915121
26,108,4268.445467343324,8098.8215735021895
26,109,3769.461416098467,6569.90080186137
26,110,4397.68716879605,7432.599181404137
26,111,3881.706445031193,7694.33739082815
26,112,4275.81236327807,6864.413780720288
26,113,3985.0844731863363,7530.890531092225
26,114,4140.2593542678915,8853.532699450483
26,115,4150.8910520366435,7521.0710168114465
26,116,3896.7735974157304,6809.1889788714325
26,117,4120.0123571293825,6111.532058285195
26,118,4372.302216560133,6549.481455823135
26,119,4000.589059847093,6832.189776200229
26,120,3807.109607543883,7813.469252819147
26,121,4005.9119299726235,6933.644520628425
26,122,3889.239683535899,6921.570210642574
26,123,3835.749590005306,6616.163508009224
26,124,4083.9099148900436,6778.396900954092
26,125,4431.422408717507,7799.656244877608
26,126,4172.614300873941,7955.926929099449
26,127,4277.817013319001,6738.983537749741
26,128,3801.6795776304884,6723.706067252522
26,129,3787.82313884669,6642.358377668769
26,130,4213.904057671911,6905.206406060455
26,131,4297.287728202775,6775.678793006303
26,132,4006.3638951679827,7923.554760164329
26,133,4101.573787085234,7885.863605034965
26,134,3723.829643025261,8875.792227438305
26,135,4213.5852322483515,6511.326301474746
26,136,4698.881040596621,6841.137137235357
26,137,3941.743060718855,7795.426125001726
26,138,3879.669004659744,7625.308442685498
26,139,4083.1723495675506,7618.209540568629
26,140,4888.057393996198,6651.684345653206
26,141,4474.740697411347,6293.521579896924
26,142,4216.262869511734,6568.324511952436
26,143,4644.547736372244,6793.9708069308435
26,144,3397.163479174146,8143.327801367524
26,145,4108.556988875308,6784.8499215060365
26,146,4107.606734876724,7879.875674108067
26,147,4285.35381022294,7275.481204913239
26,148,4522.130437273041,8090.967938073983
26,149,4062.1072581975423,6724.179399037546
26,150,4026.9375971393565,7653.764304474763
27,1,3669.544763192195,7882.518710598625
27,2,4409.803315626227,6821.03372186285
27,3,4260.496010742291,7652.6536914059725
27,4,4733.588270525564,7208.931491355869
27,5,4568.597972798708,7754.667896156345
27,6,4234.752782305318,6679.5367138693755
27,7,4212.077687773311,6512.841699651642
27,8,4719.00292364546,7078.267600300854
27,9,4342.991755306362,6916.740070741833
27,10,4588.9409732742615,7995.177116186871
27,11,4251.381353028152,8210.355013145621
27,12,4283.907151623537,7565.300676469107
27,13,4988.59216244568,7614.790435841748
27,14,4004.1974426689794,7164.139595869001
27,15,3952.1435974147776,7368.417064107776
27,16,4419.41218679339,8601.819998805468
27,17,4074.239995108897,8226.05422705644
27,18,3748.5779613353416,7493.557234991596
27,19,4117.164652974079,7563.078795680294
27,20,4296.394305452013,7832.552569014105
27,21,3865.150054519816,8329.441611003585
27,22,4533.0837421381775,6906.210250571375
27,23,4171.63060607106,7331.280914447228
27,24,4199.353407057413,7673.016018618631
27,25,3974.0638946452805,7926.151504194704
27,26,4789.308847742893,6929.241179806354
27,27,3997.216951631691,7611.258369517235
27,28,4233.198721925559,8743.704410367192
27,29,3809.050792051026,7191.942382492294
27,30,4183.635552614159,8738.247578905231
27,31,5162.315688047114,7061.262870307141
27,32,4065.4957807616884,7321.138191745186
27,33,3997.733302320974,7317.523045148597
27,34,4005.7947947879275,7789.060152239364
27,35,4390.295703473953,7232.578523551264
27,36,3924.1605621444064,6663.121917290262
27,37,4737.130552855394,8619.995828778392
27,38,4792.338717875766,7866.4441522803445
27,39,4462.762599634582,6895.899679049317
27,40,4211.047497320314,8263.9027485005
27,41,3770.0214195456397,7279.473765061994
27,42,4643.391112417719,7636.318366241862
27,43,4510.12822372094,7742.576993271205
27,44,3960.510825537321,7311.8266032973825
27,45,4001.6915200475974,9442.168869107172
27,46,4662.936638522646,8007.680308230404
27,47,4324.089883812386,7791.20452015911
27,48,4371.926079466734,7015.692097238988
27,49,3922.9687204660086,7807.022271359054
27,50,4159.958662909899,6857.455180151976
27,51,4007.8765500852837,7769.955322122655
27,52,4286.885909324761,8525.003807651896
27,53,4378.623846256212,6687.213962063526
27,54,4507.057464768785,7144.575025237165
27,55,3904.6210325316633,7658.254984728354
27,56,4157.152207759452,8231.194289563955
27,57,4017.573907559966,7918.161094070398
27,58,4161.067117992625,6647.199916629077
27,59,4518.723714427952,7653.812132970831
27,60,3356.95163137716,7982.691448031372
27,61,4630.95198035837,6617.019694806756
27,62,3885.846098573955,7886.801697350289
27,63,4191.126273089008,6925.05133087288
27,64,4328.715005106018,7165.158459573505
27,65,3943.7301555405243,7670.894761137779
27,66,3935.2116240840624,7358.436914319839
27,67,4493.774703408481,8804.688255441573
27,68,4742.855205453131,7344.058373284457
27,69,4355.620477925812,7700.982876254439
27,70,4487.307810183879,7612.866673237454
27,71,4555.854761900939,7875.885442177243
27,72,4518.087898308763,7411.66691051311
27,73,4263.751574720437,7492.705231891251
27,74,4807.273483326631,6613.731683696898
27,75,4078.109778926529,7476.314933942631
27,76,3975.2643987378538,7876.661968047576
27,77,4469.43281516419,7566.835495279102
27,78,4115.672550990791,7218.238390075693
27,79,4016.0371315403127,6867.795139011077
27,80,4054.1380677991774,6744.087865301265
27,81,4345.773632161436,7099.802797371235
27,82,4522.5857602953165,7686.839525145205
27,83,4192.072000545969,7305.056287055432
27,84,4229.659228519957,7627.849985319294
27,85,4287.384887314394,6819.722663768591
27,86,4087.9323983222807,8324.138106685195
27,87,4078.0080958947974,8396.897754077318
27,88,4966.354744326526,7653.899041424111
27,89,4270.642929077938,7644.200764989484
27,90,4015.552375017638,8177.163958334277
27,91,4217.978701066858,7535.9505309864
27,92,3984.728586944505,9098.840366923596
27,93,4511.258298104141,6577.240404655641
27,94,5867.630785821656,7912.677773170486
27,95,4415.410775801928,7247.401004843572
27,96,4778.81307484214,6964.684412878285
27,97,3858.0488690927905,7715.766295252572
27,98,3968.4992014054405,6584.094347059826
27,99,4177.971515707965,7442.318204675178
27,100,4296.193999604606,7703.453548761407
27,101,4611.715325939946,7057.026135055761
27,102,4047.96739650929,6775.527670341421
27,103,3864.0929856057082,7738.549210367108
27,104,3688.2354206673667,6764.719145829335
27,105,3470.241670158304,9018.757713417215
27,106,4628.690849528061,8023.163201994043
27,107,3885.078396782978,7713.4239983802645
27,108,4726.198269813925,8123.73793820166
27,109,4189.202760587752,7860.894003936348
27,110,4654.287432900265,6553.64768465905
27,111,4210.200375112319,7867.420769523463
27,112,3945.4625733883786,7099.551238470906
27,113,4534.08223508734,6393.968315050597
27,114,4847.100301493682,8152.323677789728
27,115,4486.172808670756,7841.980203819753
27,116,3907.8598596869574,7051.786721992505
27,117,4346.542897293773,7332.1662539168065
27,118,4425.417266083232,7465.884744692714
27,119,4470.343068872743,8459.332162183364
27,120,4518.955413427908,7398.177324850984
27,121,4456.769485712422,7337.674812331609
27,122,4101.272830477512,7118.814891540476
27,123,4233.708039023163,8899.002914819928
27,124,4489.942201495418,6959.193459140577
27,125,3919.989134851425,6656.187406229369
27,126,4371.468167678936,6818.301387643844
27,127,4427.855689809898,6613.198536482265
27,128,3850.6847127860315,7009.111490527924
27,129,3847.355422988854,7330.305568590644
27,130,3584.6450922040613,6482.260669750482
27,131,3705.5947084549043,7520.0024356039
27,132,4408.759307277139,7473.539413922496
27,133,4323.680509895541,7342.1539446399465
27,134,4543.5165115526415,7466.7079665229785
27,135,4015.508838733234,6885.251172592022
27,136,4682.895584610828,7291.69221916288
27,137,3905.02284578448,6865.439330260412
27,138,4042.6504518645247,6583.602488432998
27,139,4272.288412311131,8282.880693575384
27,140,3829.257999386984,7956.0317953498125
27,141,4469.269182673142,7882.944975183897
27,142,4156.128927917324,7393.607057032864
27,143,4287.6609636862595,8022.97652533653
27,144,3577.5678462677224,7313.308258404506
27,145,4829.738883030897,8336.373649840154
27,146,3967.809891126563,7424.768264451788
27,147,3863.598419322618,7886.93003909523
27,148,3941.3531769590813,6657.935449890041
27,149,4139.015535081728,6674.8630328269255
27,150,4120.408810013724,7546.247826436055
28,1,3933.9838293695157,9204.305112660963
28,2,4199.62238948511,6956.605767666305
28,3,4416.582591892267,8776.058465171043
28,4,3984.8105687913453,7264.146170888247
28,5,4224.092269741184,7130.618210191825
28,6,4367.587558186008,8231.87006403956
28,7,4272.105478133105,8264.960071677291
28,8,4340.48497268513,7125.945540862461
28,9,4985.7229524689,7840.1906873082125
28,10,4241.399491793141,7116.559222466165
28,11,4687.061748693365,7789.248265182839
28,12,4039.1630865132047,7322.601189601204
28,13,3854.6072689952057,7898.727316125408
28,14,4734.832849880724,7110.563478278231
28,15,4638.705961459702,8011.455058845741
28,16,3964.2618020012915,8960.213236522868
28,17,4059.914220313531,7603.436608444236
28,18,4532.1766041156525,7873.929985384372
28,19,4376.7502629401115,7584.552683470838
28,20,4057.9506927409175,6236.548027800947
28,21,5139.095945056575,6988.498494088347
28,22,4424.317286072143,7205.4361551093825
28,23,4532.41284426726,7291.044456797393
28,24,4650.028462348881,7488.884373553575
28,25,4381.092861652426,7586.588007424757
28,26,4285.671241243124,9432.467961482937
28,27,4496.713474429296,6946.358933777217
28,28,4127.937773614299,6965.147959280279
28,29,4384.267853000106,6331.860094643888
28,30,4395.569322512349,7939.412616831359
28,31,4285.833740084226,7507.974297926458
28,32,4585.113088942056,6450.623855053849
28,33,4649.086320618956,7627.721923657802
28,34,4369.8391323389915,6666.40575764721
28,35,4617.331611813513,7392.7096470739325
28,36,4051.478261726571,7324.980991694215
28,37,4459.757977426055,8005.750539388887
28,38,4095.4369761388234,7006.383404595186
28,39,4427.950678761452,7945.462681309223
28,40,4522.133558878526,8083.901920528463
28,41,4619.418358340902,7259.735612283986
28,42,3985.3432339439905,7454.546070430667
28,43,4865.123959828847,7840.555517013672
28,44,4503.262109425392,7543.665108778411
28,45,4662.071102930291,7691.176645471435
28,46,4374.6304285157075,8398.283850081429
28,47,4537.794667892059,7894.969459200196
28,48,4196.694728372001,7495.660630009999
28,49,5766.386344350598,7072.412289419272
28,50,4206.185993069993,7391.152521421526
28,51,5045.362071423775,7363.73199835867
28,52,3990.277700858484,6587.862452531584
28,53,4479.49435438452,7509.026378471803
28,54,5402.7837747720405,7974.190197653628
28,55,4274.542414871246,7630.907289008846
28,56,4312.5107710712555,8309.125828559194
28,57,4538.597804852297,7466.691370757926
28,58,4382.043819237788,7850.35852305153
28,59,4215.192274624802,7277.258647346011
28,60,4587.988083165159,7047.628225120422
28,61,4162.904996907012,7597.723519970814
28,62,4590.892486132832,7980.269864828344
28,63,4741.117303355736,7289.774222805944
28,64,4021.5994625870208,6943.198749547263
28,65,4278.8680278226475,7164.858521586073
28,66,4935.863319770409,6727.116867181123
28,67,5154.601005809902,7667.964329221268
28,68,4579.731463468278,8112.744904024566
28,69,3809.3842009427885,7396.301017946714
28,70,4612.224672714747,6642.362237555035
28,71,4323.794610166516,7418.205788089385
28,72,4379.154483698047,7511.177010642627
28,73,4019.481347809487,7485.514018492522
28,74,4489.799891417281,7611.019280310344
28,75,3531.5422595692608,7807.509260537476
28,76,4266.985015656361,7916.084316158779
28,77,5128.280156185273,7737.832981738406
28,78,4082.4117399992692,6363.652495488982
28,79,4398.125537715438,7987.574349514492
28,80,4740.186715807137,7748.92814625792
28,81,4088.212464228385,7862.029734375456
28,82,5262.257164248303,7429.281016501383
28,83,4056.2975917006615,8491.00360269833
28,84,4269.943375763969,6998.4450802316605
28,85,4045.351790376631,7282.911285633458
28,86,4487.096123458944,8348.904802733861
28,87,5282.094450399707,7779.940686647771
28,88,4836.301465591396,8503.966111739677
28,89,4231.017420124385,7040.170268017824
28,90,4005.3383626127134,7425.586539333185
28,91,4298.025629192525,7451.143456048181
28,92,4275.040590158891,6260.292264029469
28,93,4535.423904296176,7616.3580823471275
28,94,4461.686933202375,8907.00297961788
28,95,3957.3904296617566,7629.302974562503
28,96,4544.6316301612605,8260.515068380473
28,97,4526.789142651491,7635.818943194314
28,98,4112.997114316902,7319.559374112478
28,99,3948.8606822742754,8747.67403490303
28,100,4726.860909211176,7486.685290471111
28,101,4337.214109441724,7790.979802199446
28,102,4218.431138933301,6894.512114890777
28,103,4330.184590126689,7515.560031535959
28,104,4028.8849803288294,7402.33266089471
28,105,4901.252307129332,7165.375718172721
28,106,3696.2775809076115,7605.6646532629065
28,107,4738.154614580429,8803.760902606533
28,108,4952.555869773715,8281.542043225254
28,109,5436.566052043246,7910.062402290892
28,110,5059.76490428907,7653.949467935614
28,111,3709.4296441201877,8063.718717069546
28,112,4040.5572407107766,7694.850658088615
28,113,4055.961118869409,7093.721617540088
28,114,5339.973002398413,6596.059643946176
28,115,4272.522223052776,7268.7195404437625
28,116,4579.317280108525,6505.308569300261
28,117,3923.6544631607426,7564.637948405616
28,118,4195.13614110841,6837.000654480739
28,119,4619.112424970124,7163.0549332062765
28,120,3432.129250114308,8054.789552491081
28,121,4403.694092679229,7444.461298072565
28,122,4849.9242608066525,7750.208912726849
28,123,3812.8869084547864,8161.735560312698
28,124,5106.211091684243,7435.593430928191
28,125,3780.2911892648667,6960.966668031228
28,126,4599.161558346086,6311.080860818458
28,127,4891.120413532381,6793.221156057255
28,128,4178.729088517365,7573.854737108329
28,129,4423.816880886597,7438.882139896286
28,130,4289.642778258557,8175.116998707492
28,131,4018.2431042217304,7275.847615381538
28,132,3980.38465063489,7228.093418145362
28,133,3830.4737693922107,7130.035889661704
28,134,3979.9171525595125,7512.064928387423
28,135,4078.4936079475506,7168.390116718792
28,136,3660.6988008945686,7871.213867243259
28,137,3747.207334915365,8483.453316475652
28,138,4455.66834363995,8332.884140759337
28,139,4710.437662584722,7679.850292181892
28,140,4197.860121582865,6837.837089719523
28,141,4175.013677372037,7405.0950399559515
28,142,4592.695617718388,6246.639706628821
28,143,4883.735639131801,6497.704115450293
28,144,4345.0052682581045,7508.033372123458
28,145,3804.823597375448,7655.864275761288
28,146,4775.419052866513,7275.303519530393
28,147,3510.0271824333195,6954.023817555043
28,148,4266.063763308679,8103.816336869506
28,149,4118.8534837888665,8663.351716724488
28,150,4307.110767509543,7910.538403048612
29,1,3757.2479621668695,8188.290610088389
29,2,3942.904031793665,7863.353355435061
29,3,3819.1970648152933,6836.373158620803
29,4,4530.695299951969,7444.909682297201
29,5,4030.370072066618,7449.232296293835
29,6,3801.325535377644,8725.349188035034
29,7,4685.439235948637,6781.886022621588
29,8,3946.205270150513,9273.14421897358
29,9,4524.747539732768,9530.214923524352
29,10,4179.150465845206,7653.40580953961
29,11,4288.3723491248975,6984.243581126142
29,12,4942.2672880163545,6943.547646823673
29,13,4176.715720546752,8125.236419806478
29,14,3923.990530811804,6885.10198370165
29,15,5470.457804646281,8664.077843688756
29,16,4149.477180279808,7975.403063996151
29,17,4441.8669117478485,8119.350586318777
29,18,4184.597941981016,6920.209506296248
29,19,3945.357357078698,7179.293405100532
29,20,4343.175580388877,7804.305667595252
29,21,5386.702343580721,8437.620919207167
29,22,4248.511987011187,7216.032814919619
29,23,4247.804975501044,8197.767921194663
29,24,4472.624194855939,6468.895633744255
29,25,4318.925298123453,8689.658710697542
29,26,5392.740869423825,7539.292686629687
29,27,4956.42451392103,8189.786668151176
29,28,5124.360401931219,7918.621795221971
29,29,3910.612543872048,7034.718668185361
29,30,4320.742991899111,7370.541431964239
29,31,4637.5855895249515,7122.115889107988
29,32,3974.361184258901,7390.757147397643
29,33,4926.6711820008,7435.040955614453
29,34,4312.471549887308,6835.999265717981
29,35,4439.363069124056,7321.99411435606
29,36,4026.8787231092538,6713.415848734219
29,37,4104.863946976667,7451.7700207809075
29,38,4438.038368325026,8067.602051656059
29,39,5047.614907643415,7797.275325553908
29,40,4354.453211735739,7856.308376638137
29,41,4686.642923605181,7008.5806041150845
29,42,4402.361015971167,8880.297665250906
29,43,5040.895893963717,9089.462132057764
29,44,4022.7391188416264,7662.865146287991
29,45,4184.475587017737,7208.295957102388
29,46,3970.84039069595,7153.237723756937
29,47,4215.353359967401,6993.20379505923
29,48,4412.746457082917,7581.040354142518
29,49,4883.403743552999,8465.881161421705
29,50,4276.025938013328,6872.1034295412055
29,51,4756.960017290083,7437.590718994698
29,52,4571.941556431694,7929.455923275422
29,53,4669.20220743781,6986.479858793179
29,54,4876.455725247216,7765.359493914411
29,55,4655.634045303613,8042.2819520224275
29,56,4090.713443339545,7222.606695889199
29,57,4848.636740346091,6716.470077216082
29,58,4343.807485621361,8391.490319098408
29,59,4913.996238658087,7033.577526055835
29,60,4455.91976157225,7156.087725839873
29,61,4599.137391630486,8541.934497134245
29,62,4779.335011712837,7179.045974371434
29,63,4968.064574629393,8455.46522504175
29,64,4518.943748968999,7381.013020616237
29,65,4109.559228937242,7773.270078519119
29,66,5407.383108344496,7839.819590089638
29,67,4416.347633445423,8367.292111061535
29,68,4845.466170913051,6869.42237107505
29,69,4463.284764826713,7777.494886073258
29,70,4743.614013150479,7845.550885479561
29,71,4180.09349923406,7161.543497648143
29,72,4265.970746723439,8770.6973342458
29,73,3772.6914743722664,7268.030898893014
29,74,3862.6019020736667,6758.563523018852
29,75,4123.670562248083,7152.03987492833
29,76,4097.274296842014,7518.267798295504
29,77,4537.456264917827,7190.2733345304405
29,78,4658.284582235922,7069.148005003013
29,79,4312.923845318261,8207.721908511743
29,80,4668.331743914407,6929.019179430664
29,81,4883.145890611631,7712.813611227806
29,82,4389.611166969587,7232.919074743118
29,83,4232.721437729419,8479.37484625176
29,84,4806.182806116331,7748.100041033154
29,85,4294.713764304686,7227.31238257556
29,86,4699.008067476546,8842.862621141974
29,87,3670.210249527005,8272.098849202897
29,88,4268.838907064895,7679.434333862796
29,89,4152.890994614833,8380.728382400957
29,90,4411.334242404933,7512.89634844486
29,91,4384.771062125726,8228.73665533812
29,92,5431.551161646197,8549.225670838636
29,93,4732.247847219002,7547.996167989178
29,94,4416.312280903845,7604.948788275736
29,95,4243.018772749565,8587.10429150896
29,96,5372.337332584996,8360.789236600971
29,97,4096.295482491698,7897.020568905315
29,98,4754.021694120768,7934.99458193806
29,99,4784.641974804775,6934.125818270812
29,100,4381.989093131137,7575.1752794975655
29,101,4731.306656328126,8286.020825823467
29,102,4889.823038799203,8372.890786839262
29,103,4579.572077071897,7239.204599718863
29,104,4476.620284571785,7833.099971230435
29,105,4173.0636570974675,6692.590640335255
29,106,4193.750674702058,7372.161285394443
29,107,5370.74160487281,7704.882166785096
29,108,4524.415449722288,7145.427328699646
29,109,4501.934933149387,6751.955307705919
29,110,4697.411152384219,6741.517428898645
29,111,4371.141657410257,7642.5420490211645
29,112,4488.331679993369,8798.053593102344
29,113,4531.701892293141,7151.7953255235025
29,114,4082.813168517346,8676.548565032715
29,115,4509.775574061932,7594.464530495939
29,116,3439.6355962014864,7096.0825261954615
29,117,5097.256383107261,8136.085146145201
29,118,4026.820763941897,6835.223047277438
29,119,4491.774670421139,7701.826786910972
29,120,3907.6695048539254,8828.532576517431
29,121,4583.860362366636,8627.147226788022
29,122,4770.088916232343,6682.376356825909
29,123,4578.70098963898,9108.176223926775
29,124,4247.431745540102,6875.563147717692
29,125,4149.99346506316,7362.190381297557
29,126,4408.830629095863,8362.609815770496
29,127,4465.33424634022,7819.300430150388
29,128,4460.3167425868805,7187.995057190171
29,129,4197.006922184412,7790.721774282687
29,130,4402.341038677155,7962.771459723576
29,131,4845.4336192264645,6746.47363245073
29,132,4338.299441543704,8416.934261934979
29,133,4684.596110465915,8145.270745516984
29,134,4757.642623950797,6953.134938047373
29,135,4230.702814040339,7742.588343943874
29,136,4607.485647332916,8382.415024459116
29,137,4742.198009399462,7074.303499427919
29,138,4277.376400082961,9846.440409238718
29,139,4522.0197147286135,7759.015632620665
29,140,4407.941372356399,8160.217243937433
29,141,4108.907533992901,7856.826524947938
29,142,4347.425711988989,8455.937655001557
29,143,4592.418976950219,7395.0405670362015
29,144,4445.850791296873,8520.700653690728
29,145,4488.773289051172,7638.836070903752
29,146,3905.6415690784193,7022.662507843756
29,147,5113.293721671461,7127.992180066416
29,148,4464.595730322263,7588.602460982434
29,149,4670.204806357855,8216.873586520698
29,150,5063.603517876757,7731.680682882954
30,1,4800.103146573773,7335.210256204098
30,2,4493.972271281711,7475.163776807093
30,3,4473.999254025994,7733.375573698481
30,4,4573.378835798858,6407.026250613335
30,5,3880.7113470906215,7804.2733622005635
30,6,3383.7671549084675,7787.343913515301
30,7,4645.969363285515,7133.5638538299445
30,8,5492.764331702632,7395.4987960688695
30,9,4748.189475986145,7788.6797322175835
30,10,4675.6635862952035,7199.678376394579
30,11,3967.2346836954134,7631.4260981472235
30,12,4871.211314019113,7898.690791562832
30,13,4998.9186637305565,7721.042699815051
