i,.draw,1,2
39,89,2363.5822412802004,8200.29573233866
39,90,2572.644723594854,11931.734869509011
39,91,2641.5030515231806,8300.871465634797
39,92,2577.1588070819757,8676.01594887883
39,93,2364.6551268070125,8826.773959683806
39,94,2430.3463611572033,8750.7829818615
39,95,2888.4788940880335,8433.61600516324
39,96,2485.684335074324,9212.15106657251
39,97,2234.4394378618576,9113.90689262987
39,98,3245.7392259121993,8829.62162479372
39,99,2701.003977190584,9653.835426660014
39,100,2312.385833718949,8996.644012910678
39,101,2147.037916638107,8532.058425521727
39,102,2827.3170204172534,7814.548849933249
39,103,2051.239431338823,6917.417054846881
39,104,3058.1989441385335,9139.731578291778
39,105,1984.6281206892343,8520.946087228727
39,106,2660.3771603192513,8475.755110175936
39,107,2614.0575697414347,7606.99191126044
39,108,3176.3614661332285,8065.591362721799
39,109,2625.8495729311244,10964.698369408386
39,110,2474.6312835129593,7908.075003270699
39,111,2444.785525353596,7750.090491037643
39,112,2332.4756474656397,9471.439385111511
39,113,2689.6711529559566,7815.901394663557
39,114,2843.8245428729347,6859.998687647554
39,115,2147.2631593577357,8262.411090927704
39,116,2379.055332122045,11040.719093089083
39,117,2782.0220915492887,8933.578634030822
39,118,2162.3392392380124,8284.504436105455
39,119,1982.258264831981,10099.854373934066
39,120,2710.87716896498,9404.530618341216
39,121,2441.349973801342,9084.271756582482
39,122,2357.714496189858,8116.041069837176
39,123,2125.3511334453265,9598.216596003202
39,124,2118.0164903254677,8064.616402141358
39,125,2080.9536864508723,8386.75766980828
39,126,2535.994181911247,7476.79556925379
39,127,2426.9453634322676,10295.072040468003
39,128,2495.882741232393,9110.86418796598
39,129,2729.4438458046366,9733.091162120061
39,130,2883.607119950081,9661.503804099468
39,131,2702.524137634975,8291.955448411798
39,132,2672.1665243345633,8195.226365369264
39,133,2415.3449430868404,8774.267700889852
39,134,2244.989883874354,8572.424338274202
39,135,3194.255796731893,6958.574390763223
39,136,2409.8132229082744,9296.870061324425
39,137,2637.83486418178,6495.14923805656
39,138,2676.5806269353993,8154.803754881861
39,139,2336.2244772327867,8009.476127771154
39,140,2727.7998435692098,9647.054203172032
39,141,2123.3906498986594,7640.40857442339
39,142,2849.2987912646918,6688.772068795928
39,143,1917.3887022058489,8753.02557746286
39,144,2646.243193988939,7251.716884067637
39,145,2846.553407843069,7772.199929662587
39,146,2501.572052143476,9086.04017772992
39,147,2847.466178360457,9013.133764981485
39,148,2415.7883278028053,9498.943698218025
39,149,2424.717716582487,9985.764469368823
39,150,2547.109398147698,9316.628605676033
40,1,3081.6624607872373,8691.49444146649
40,2,3136.54591262491,7213.473698580709
40,3,2309.0850818466492,8923.314556352128
40,4,2450.2643974766,8909.302205969469
40,5,2433.578092351295,8357.381352747705
40,6,3103.10224204515,8146.20479174022
40,7,2668.8063233559405,9569.830518361186
40,8,3644.026008639249,13129.84825926511
40,9,3483.6593771606954,12463.328509003599
40,10,2724.5935672181163,9603.182528518402
40,11,2150.948011872716,8286.235750838845
40,12,2548.1504207039306,11161.29525194027
40,13,3033.8990429684363,8055.748141595899
40,14,2602.25560054934,7697.834770454815
40,15,2401.31194734217,11384.34574706363
40,16,3138.3150018282467,10040.690276916326
40,17,2363.8708308105065,9229.01115075213
40,18,2088.835073139735,8141.3118418418635
40,19,2110.5478400925144,8138.051210981181
40,20,3313.055460676158,9220.806201187708
40,21,2035.3893497011309,7170.779830144852
40,22,2270.754223123658,7706.30005568988
40,23,2824.5301163961194,8301.134530545954
40,24,3102.6382574819127,11898.597419458176
40,25,2485.076393309278,8116.466317390524
40,26,2627.9724184299002,7258.503687879705
40,27,2956.443063857229,7649.86364952849
40,28,2815.5638983712192,10017.115869638228
40,29,2848.2711525404898,8889.312146949964
40,30,2831.581511960553,9300.626451782431
40,31,2728.8824564267184,8338.38387315894
40,32,2881.6465875943745,8814.037550795223
40,33,2648.957903789475,9639.222333387579
40,34,2655.675105182239,7492.168932417561
40,35,2637.41818744447,7363.702422556401
40,36,2156.8676636317196,8284.89179260922
40,37,2900.001151476632,8562.881028665352
40,38,2060.783829868616,7741.835171185741
40,39,2791.818994255279,10668.233427531542
40,40,2382.7473768183677,8208.288133230839
40,41,2134.270373137099,9309.617251075004
40,42,2747.960378910927,6377.17436423635
40,43,2602.5636665915254,8180.7996701457005
40,44,2531.320071470217,8017.813883937567
40,45,3167.1519208418244,7877.298047727261
40,46,2488.701741295249,9555.33806130041
40,47,2485.007520182154,12266.746754197446
40,48,2600.3924682185616,9244.948208554328
40,49,2438.1205428599824,10268.67582976772
40,50,2318.9547510462658,8286.328782207316
40,51,2332.052201967789,8814.38063704858
40,52,2330.897512246508,8943.643034901865
40,53,2627.889647556456,8999.017741993146
40,54,2746.3897996478872,9225.452024023782
40,55,2588.0028034825646,9090.295211886465
40,56,2182.5853507080683,9699.5906606686
40,57,2276.716033234644,8275.734868521537
40,58,2483.293816211502,10072.427053707597
40,59,2258.6323328540107,10195.093502072072
40,60,2343.3744219642954,7264.7885573063
40,61,3267.7118761140046,10448.721715582682
40,62,2839.0129814795782,9005.61612035327
40,63,2260.1478774640937,7906.835349304069
40,64,2094.7188652867562,8157.822171712049
40,65,2173.013215190929,9672.851739971611
40,66,3148.854144430944,9017.126004380862
40,67,2448.4683889492144,7723.731801297571
40,68,2473.8235892959588,9141.73373277449
40,69,2771.99802545359,9537.764942193076
40,70,2412.757948788336,7945.749246264785
40,71,2843.3491382143034,8545.80173010316
40,72,2588.2367899886303,9068.408732992842
40,73,2679.016418851673,8417.958706967756
40,74,2764.031241936622,7672.855898216493
40,75,2559.045986528658,10102.647853492716
40,76,2396.9347009840812,10139.067800501773
40,77,2758.7115147879867,6532.035466264132
40,78,2878.85583680845,11379.958408991639
40,79,2746.2944326764477,7993.650184025286
40,80,3047.275037777918,9754.90032585365
40,81,2926.3691255561544,7619.6531783685205
40,82,2349.639888189344,9111.758013713337
40,83,2431.4636471069844,9859.904538477984
40,84,2878.7585983584336,8841.237608690542
40,85,2610.780393880678,8362.573474427456
40,86,2290.4795475611213,9906.643821336953
40,87,2643.0750904603597,9506.08490142775
40,88,2397.144634562426,7565.382312624074
40,89,2257.2519891121033,7865.763386671939
40,90,2842.001415527069,6928.433333283792
40,91,2153.731363208631,7859.971193004768
40,92,3112.917954111257,8377.118944944656
40,93,2435.1132813019008,10338.371963341047
40,94,2550.769098990477,8181.780333173457
40,95,2462.9007795294247,8829.665893943305
40,96,3310.3432856347417,9244.920607447815
40,97,2449.0711314694686,6756.6265540371505
40,98,2410.9046606373336,6892.3184252013025
40,99,2462.8677009639673,8468.957354634345
40,100,2871.486232591783,9093.546117980577
40,101,2555.154027245534,8089.534146442598
40,102,3049.7649996802443,8803.046918072247
40,103,2323.1962896057726,10795.234200223518
40,104,2793.170834864047,9357.668019387382
40,105,2603.426640321584,8873.484873371071
40,106,2680.3282697547834,7929.210425937843
40,107,2154.944766796753,11751.200884002426
40,108,2692.6894245801063,9618.075646531555
40,109,1968.6463707519506,7718.920680499131
40,110,3316.0053352708533,9995.163768292176
40,111,2385.172129260991,9755.836278447789
40,112,2289.62485474689,7644.702012400022
40,113,2608.198535664455,9362.318904998501
40,114,2122.8428177922224,7576.874430325236
40,115,2520.2862837832995,9453.36585790508
40,116,3055.870419355699,9318.038177257147
40,117,2555.9541834620986,9663.568568339198
40,118,2408.7622787141577,7664.908671049445
40,119,2214.316688685086,9972.66771709073
40,120,2451.3667587959267,10734.158270249189
40,121,2128.0878848595326,10569.829447585704
40,122,2308.793299616916,9327.258261076353
40,123,2944.961952158226,9662.630442128833
40,124,1958.9059965400725,7483.722260673269
40,125,2922.37486645275,7961.476321133406
40,126,2597.547763603168,10696.800130870013
40,127,2895.495577210832,9497.959402094155
40,128,2310.0958173689933,9014.21378233733
40,129,2835.0750315034056,8476.879476008122
40,130,2249.2484660093673,10390.058734202024
40,131,2266.307821730831,7974.9621814865595
40,132,2737.372399900668,8935.693458698632
40,133,2326.1399763416152,8289.315326643298
40,134,2482.1940810294677,10495.093100855385
40,135,2331.387277003892,9033.285038712489
40,136,2330.723284553998,9281.960933664766
40,137,2756.132126057905,7761.485885025147
40,138,2051.345352099895,10152.648848394158
40,139,2555.866343147298,8429.048976294662
40,140,2371.2016351385128,8905.146986811755
40,141,2346.2238751081827,7384.420394898805
40,142,2328.4833867087787,9525.844741921168
40,143,2281.3045971493075,8136.972493371827
40,144,2392.2446676991203,8589.398088381246
40,145,2424.571644127941,8387.203262700126
40,146,2289.712455139445,8404.684295413592
40,147,2686.7342696798937,6435.8727576825595
40,148,2432.599717127542,9005.721492764374
40,149,2690.2490675258546,9854.552873893683
40,150,2380.9126184234783,8174.081231493158
41,1,2890.5586204157776,9323.011508983494
41,2,2286.1529984653807,6945.733234649705
41,3,2333.2529306768156,10058.194854066738
41,4,2278.1678163614542,9066.295846614526
41,5,3668.6690386857563,7292.566762811294
41,6,2282.7515308054103,9420.924727644417
41,7,2555.6026497010466,8118.557256682397
41,8,2420.680008637104,7699.566083426087
41,9,2998.784316476894,7362.961854929406
41,10,2805.792643692843,9304.829924253854
41,11,2716.003940488297,10885.222756775449
41,12,2566.2714088530606,8253.63091827855
41,13,2085.2767854956905,7218.874661369852
41,14,2223.1944974747216,8087.867643161581
41,15,2604.7511282670025,11581.695081907004
41,16,2626.948173222318,8885.29266105704
41,17,2872.846860640481,8679.26583700023
41,18,2243.4975342293164,9709.746085642026
41,19,2678.9579332621447,8253.201703379415
41,20,2570.0169070951947,11337.837112506164
41,21,2416.7649627455044,11298.646175819069
41,22,2479.3519245473167,7191.521429433217
41,23,1934.7890109143154,9678.342687124608
41,24,3006.030849648362,9020.021244911406
41,25,2447.089695995931,11221.711213191047
41,26,2510.5764707579674,8135.886927969684
41,27,2108.605529271608,7342.635785981883
41,28,2525.4486031478045,9903.843962729472
41,29,2290.1323275198615,8222.452531287845
41,30,2566.6195357734837,7780.301485468853
41,31,1957.0393404075269,7741.554061731724
41,32,1957.3883141324213,7855.156852055527
41,33,2667.259355985767,9328.03860304138
41,34,1806.935421035552,9612.458834346791
41,35,2487.6784127250594,8502.267850816454
41,36,2619.0257489253063,7845.273337959176
41,37,2418.9867816131105,9759.085112008206
41,38,2977.076492298667,10872.894466571974
41,39,3467.7782547074844,8685.506328269155
41,40,2688.0876045456307,9220.907708396158
41,41,2543.2059809399548,7431.142222282336
41,42,2393.8724400781607,10169.87545601363
41,43,2677.6626091119265,10282.372100836144
41,44,2727.9497034803617,7734.438946618133
41,45,2893.1238284273268,7451.59358014139
41,46,2828.4687536394476,9105.74103706459
41,47,2416.2965500715222,7927.456744187174
41,48,2580.652918576132,8068.372385501997
41,49,3042.772362776878,8973.472065966025
41,50,2727.061608876468,7297.3384070239335
41,51,2661.706851296599,8715.109583771467
41,52,2546.3874808992077,9574.986989640473
41,53,2652.926872954268,10175.339069954802
41,54,2242.383170093154,9385.526718648747
41,55,2713.2330075979103,8726.291121057806
41,56,2193.960205539817,8551.0242602446815
41,57,2899.4385786670764,10005.769834672708
41,58,2471.1729761617175,9256.775339889125
41,59,2654.365292664671,9245.612106762788
41,60,2352.0876232183164,10210.185699707008
41,61,2324.182619491624,9932.308364268149
41,62,2477.266806297479,8239.584056741034
41,63,2185.0488114849336,9221.352130934825
41,64,2743.47553933054,9406.846780050342
41,65,2444.4771860146193,9385.080706961386
41,66,2682.7411022145943,7879.870600328007
41,67,2606.2930551259524,8189.077412859417
41,68,2309.797309018052,9658.395979673975
41,69,2788.1949911387014,8573.225826917991
41,70,2648.9152737394593,7759.315559803266
41,71,2037.490617647643,9833.01037806613
41,72,2299.5786862426116,8128.4694783237555
41,73,2431.2173619507794,6083.620172600548
41,74,3119.93018076756,8770.71568744548
41,75,2544.916607098401,8939.126743101027
41,76,2474.0564109608563,7727.911515666172
41,77,2624.2914134921134,9196.003086713392
41,78,2829.662765917183,9178.239804865681
41,79,2145.4568832169707,8886.574159274418
41,80,2980.8524356867624,9290.23089422987
41,81,2492.3674809270974,8077.458228244267
41,82,2895.3549058986723,8827.934511798725
41,83,2687.520214135247,10702.502256955187
41,84,2097.3226530414745,8279.051073041388
41,85,2366.24728723714,8136.631013744027
41,86,3172.532205545077,9265.964064323885
41,87,2088.2326128708196,11631.823313378052
41,88,2455.1826017686994,9240.416366401234
41,89,2472.3265430508304,8806.604525821493
41,90,3302.311639682372,7796.467124343592
41,91,2537.433823970501,7947.308632581824
41,92,2402.96164020739,10217.522181470262
41,93,2917.667636031942,9833.999796791522
41,94,2566.250267899736,9249.01949977088
41,95,2521.85172594801,8705.611753202766
41,96,2249.051795310718,9461.238751027005
41,97,2223.4517462660788,8777.071209998905
41,98,2593.684109055901,8450.513895417445
41,99,2414.683342837673,7574.004052726056
41,100,2717.109485281295,8047.079509214984
41,101,2376.6658104840685,7156.883218978406
41,102,3019.7394136036983,10980.914135913992
41,103,3398.2607376688384,10198.666496642883
41,104,2857.1966887879894,8287.525006299516
41,105,2143.478969977693,8832.021212881718
41,106,3183.6349173333588,9703.373522695558
41,107,2479.2617253825615,12167.252939344871
41,108,2671.0157138774252,11812.546094078134
41,109,1709.8034860212128,9648.982011888244
41,110,2552.8108948530626,9408.857620766195
41,111,2889.964345779509,8521.314653693667
41,112,2726.315850711446,9320.93666088458
41,113,2214.897379289136,8481.4227326412
41,114,2247.0645729887106,8693.88367595988
41,115,2594.6392108376504,9076.049546459579
41,116,2761.625511585753,8615.263759525658
41,117,2381.9466811763127,8391.545357548823
41,118,2728.1348530463956,10106.999532403432
41,119,2443.564745515426,10617.233315349222
41,120,2425.1977250624227,7768.614087209943
41,121,2278.99503398091,8653.324300335831
41,122,1971.774576187404,9078.273487462182
41,123,2894.545748715414,8961.231283976012
41,124,3108.1959969795057,8648.85525322499
41,125,2198.30849662571,9751.009860233857
41,126,2539.0181601950567,7803.80394579921
41,127,2374.666984396719,8131.7795248022585
41,128,2518.047786216927,9395.431681530732
41,129,2619.22655464464,9362.292195855733
41,130,2689.8359709888123,8073.256044512383
41,131,2095.374883439555,9986.248309983817
41,132,2581.667929379718,9832.176375900826
41,133,2172.1969401303218,8891.383991161318
41,134,3498.8052974453713,10000.10832055469
41,135,2223.2239943283857,9745.485995092382
41,136,2414.446379244831,9183.494395863383
41,137,2321.985235982817,10058.509173800212
41,138,2351.0665048385645,11459.287150325577
41,139,2643.311786340673,7741.379325334174
41,140,2201.911482667324,7113.956191674227
41,141,2437.0064243141633,7977.987836586362
41,142,2819.173187623546,8045.141183993314
41,143,2219.0883928606536,8179.022648570543
41,144,2084.827669803126,9374.788032398972
41,145,2707.9012000591183,7846.257776162009
41,146,2865.582989138781,10475.270168843179
41,147,2646.80605026294,9193.005718835591
41,148,2658.198656776579,9409.279834191153
41,149,2157.3430920584615,8499.305604225405
41,150,1973.3998434322493,11194.539481962423
42,1,2834.6684161978137,10588.691483929508
42,2,2428.374471549164,9417.088766750061
42,3,2307.100671872558,8267.401933262363
42,4,2617.7376310551203,8117.453116365364
42,5,2643.516375732059,8820.372276337863
42,6,2644.485012950316,10836.424481118169
42,7,2202.291611144583,9994.137521309953
42,8,2687.941976955541,7303.1679429606265
42,9,2255.462570086736,9544.16007866437
42,10,1934.8628691543336,9221.56599556708
42,11,3256.676173090634,8952.606315798783
42,12,2655.337868047986,6117.612885250846
42,13,2453.136275804665,8448.461022044363
42,14,2415.049756763788,8913.576776794065
42,15,2749.9236844877287,7731.7071224021865
42,16,2282.8593929198673,9894.030927717595
42,17,3000.095699593438,8723.676995264685
42,18,2621.01766499574,9198.867112243563
42,19,2295.8103559753304,10028.427645432628
42,20,2246.8813413259554,9041.125635022696
42,21,2461.559271334313,7522.679905979656
42,22,2041.8049768769718,9071.361878337788
42,23,2516.4838994050156,10097.086662549895
42,24,2513.543634722799,8051.138143851654
42,25,2356.597567830365,9047.081191980218
42,26,1789.2614041326187,8427.627418558224
42,27,3059.0979296105206,8876.12482895888
42,28,2432.699875423471,6866.086447079444
42,29,3258.69023796535,8708.98380676688
42,30,2347.502656136096,9824.737964116275
42,31,3076.441561086117,8970.92184159145
42,32,2416.2152948353682,9213.251530267971
42,33,2092.759937350583,9757.409103392985
42,34,2358.733670848505,10282.319447974794
42,35,2763.9853048902614,7765.921388556144
42,36,2605.295928722269,9633.51870335379
42,37,2431.871225600764,7660.980600065009
42,38,2891.7654210217884,10909.196027483442
42,39,3073.3172171485885,8867.298619383064
42,40,2311.943814826556,9356.485231129798
42,41,1976.1759214604467,9244.77731825915
42,42,2588.895504801204,8549.051106978055
42,43,2161.3801383121886,8233.973769429374
42,44,2621.566841306727,11827.9184424174
42,45,2403.300954706316,9549.872531616675
42,46,2252.8905861448793,7853.201183804017
42,47,2884.9752926125716,9549.289954323282
42,48,2387.6340083294212,7424.085652371845
42,49,2777.118941461136,12459.939882867153
42,50,2918.185891810077,8199.667245577628
42,51,2730.152501812402,10141.68665111576
42,52,2363.384860028515,10239.79980926116
42,53,2899.9646794063815,7835.658616959271
42,54,3048.743371593882,11075.727323647117
42,55,2168.750549235084,7944.859735826782
42,56,2942.6192524953085,9321.117794515365
42,57,2505.3882827126613,9193.122693774236
42,58,3181.765729343085,8169.435407797617
42,59,2268.9671853756736,7843.068389270226
42,60,2473.6346753354437,11578.501207514226
42,61,2669.8098792640067,8584.125933875326
42,62,2832.514489528216,10135.772708893483
42,63,2527.375984514286,7774.54470664502
42,64,2995.0546275387014,8306.543202475717
42,65,2433.4165310242934,8095.171574062573
42,66,2887.2336313889514,7719.856501817097
42,67,2067.9771329409464,10333.091978795252
42,68,2494.4189704178943,8379.747611587622
42,69,2408.0562662617644,8565.788043173316
42,70,1961.195150652386,8288.97519432282
42,71,2890.167095156328,8443.342997833415
42,72,2210.068497202659,8668.942271683742
42,73,2613.2547620388227,9428.323034523595
42,74,2117.922120146381,9890.984686501739
42,75,2905.6226192744875,7528.820260455807
42,76,2008.7483605178948,12035.792640382284
42,77,2484.6162957177635,12006.852995360545
42,78,2728.4727996872084,8467.06927509251
42,79,2968.892740469152,8577.926273381012
42,80,2061.644673739606,8597.87521596363
42,81,2332.2992545608167,9396.503095830625
42,82,2388.231480119242,8047.085555847032
42,83,2355.3311940192802,7910.305734438743
42,84,2683.8693961143476,9979.440747067727
42,85,2177.4255851580074,8636.163293029524
42,86,3034.2761475151265,10154.768902750746
42,87,2547.276444985128,7405.809607926025
42,88,2600.355169118767,8163.127549147192
42,89,2643.8597392572015,8813.812577841447
42,90,1997.5589356730104,11310.939502121018
42,91,2163.605214287447,9116.715419470705
42,92,2777.8803384606713,10537.895561958323
42,93,2243.6341523419846,8593.603095528542
42,94,3103.771611654553,11442.52572381973
42,95,2782.0081002464717,7795.429573926169
42,96,2609.091757237354,6780.75020129709
42,97,2633.0659235944995,8506.736978485975
42,98,1960.9522336344664,10452.188529781472
42,99,2320.897912293238,9435.395875997534
42,100,2634.461811485229,7387.266720654418
42,101,2021.002809319184,7729.991714983195
42,102,2954.5054223248553,8190.8785681910495
42,103,2528.761416822272,7144.530268038918
42,104,2523.3097359245394,7382.291204044041
42,105,2513.9311658034258,10209.648207098246
42,106,2823.0038310143623,7941.978009028325
42,107,2451.075353612909,9446.883633144362
42,108,2949.1241780561472,7909.634711132139
42,109,2300.504642557323,8003.867271317441
42,110,2032.2778856312232,7786.4970453211245
42,111,2399.5254807781735,8073.092078726856
42,112,2085.9894985179562,8726.552575434936
42,113,2279.0226388767996,8691.501733143794
42,114,2536.380159412835,12641.991866176682
42,115,2174.2432834326646,8318.164258893989
42,116,2466.781203940314,9796.753197019121
42,117,2729.210581093602,8230.797894592552
42,118,2468.7168462394206,9071.501194055489
42,119,2613.7164418792554,9966.312263054
42,120,2265.5724047907247,6422.818296571603
42,121,2524.0449101312697,9619.883017953809
42,122,2464.4786866500563,8812.008261344696
42,123,2519.1589673813864,8266.473448925526
42,124,2652.268544137893,9542.160662431517
42,125,2514.7719917215145,7723.660435214763
42,126,2261.2169311315924,9851.241579761356
42,127,2955.3978217776207,9728.438230049149
42,128,2891.0813223012224,7842.987557229114
42,129,2580.722533798652,8057.94190808951
42,130,1897.7601848818379,9690.681030873284
42,131,2935.03124762244,9463.192021704732
42,132,2564.560735594698,9214.126384748213
42,133,2797.2193500420017,9659.223415085828
42,134,3132.847150964149,8931.801559086187
42,135,2889.2516175613296,8862.093400356036
42,136,2041.8980499613265,7612.295069102698
42,137,3024.613449292847,8499.928938340136
42,138,2405.929363263624,9163.011366695539
42,139,3125.055879037024,7989.7112530803
42,140,2545.761572617147,9766.177797728695
42,141,3049.799183098613,8972.757637303439
42,142,2590.301179129695,9683.600693502312
42,143,2616.005840736382,7412.649521395762
42,144,2511.1823562982254,8318.295758033291
42,145,2047.0968274019376,8450.309375849276
42,146,1943.164080580199,8432.060466285546
42,147,2246.982829491489,9949.615795054044
42,148,2553.4437527951645,8845.10100023
42,149,3140.8155732535697,7391.122181888107
42,150,2923.549878562206,9085.158804561517
43,1,2726.8042657414994,10802.278868521693
43,2,2736.815855059658,8249.660022012951
43,3,2490.5841619086405,8584.775618229603
43,4,2283.392843476983,7080.257202802425
43,5,2663.8803741804454,10838.959410303994
43,6,2755.1131989093515,9057.375412517136
43,7,2580.0962999760163,9577.357467794127
43,8,2071.0231285440022,9160.872093818743
43,9,2221.332491820688,9989.636651993285
43,10,2304.083521047882,9593.250228795978
43,11,2232.9276729034664,8653.937444885289
43,12,2816.0534782566674,9355.60603296718
43,13,2581.244173418352,9947.79287903446
43,14,2875.791865620452,9161.019279013546
43,15,3079.7224017317717,8783.882863934263
43,16,2826.445725154394,9745.035669770226
43,17,2576.852989545451,8231.158084324898
43,18,3382.534543646957,8553.559886144463
43,19,2915.6640039995086,8470.066218921562
43,20,2846.1598218428408,8137.095114129861
43,21,2317.4852638958855,11002.346526459569
43,22,2837.208911359509,7479.047427627728
43,23,2133.7918353801174,9423.448996820081
43,24,2627.988401654578,8227.452111798148
43,25,2382.703202436536,7969.22411180884
43,26,2142.4232283922147,9809.899112322908
43,27,2352.501396277261,8138.249808213285
43,28,2378.8158217430223,9199.848606694504
43,29,2445.0301164367565,7587.498739243083
43,30,2749.720818589209,11406.117598516012
43,31,2529.572110462987,9430.403868974285
43,32,2556.1783724789825,8046.931949175835
43,33,2472.7766740763886,8755.169200120796
43,34,1922.726025318667,7542.609628847185
43,35,2574.379714549816,9846.97585318691
43,36,2350.6791378874204,8925.524001284235
43,37,2680.5954585036325,9835.849692968495
43,38,1868.6245311983037,8329.529151909488
43,39,2807.0899193096916,8291.219702413167
43,40,2278.1968109671443,7969.476990151656
43,41,2180.1384645788776,7349.684149217623
43,42,2188.9217528214213,8614.289495472107
43,43,2450.8263459507525,7195.052401673147
43,44,2834.734909123178,10777.511716683246
43,45,3117.134939152511,8483.724924801709
43,46,3115.522014835207,8488.063044948625
43,47,2790.574515425442,8524.606861659568
43,48,2216.9911263119625,9924.675492664433
43,49,2574.6055345750788,8004.136501116074
43,50,2009.7452448550264,8433.428711707327
43,51,2448.873116494383,9336.535433324774
43,52,2703.7614176534453,9348.709650113318
43,53,2462.530419706942,11601.82014919634
43,54,2318.947780653471,9178.337863189612
43,55,3084.118296018458,10642.284926426482
43,56,2090.368544072555,8820.14670837374
43,57,2422.396168682044,7336.901824543263
43,58,2787.5289952154335,8258.867687268208
43,59,3202.886955603559,9919.597603760403
43,60,2496.1942026786423,8014.9824410154915
43,61,2250.422795782539,9359.87681563192
43,62,3138.3527095123286,9027.120129777357
43,63,1950.6996001499492,9753.44842670975
43,64,2582.561527316881,8112.181683337871
43,65,2668.513025061482,9417.106916434372
43,66,2569.7008133887853,9091.62857320231
43,67,2383.675848750932,9080.201821200491
43,68,2995.2563324381163,7064.882272689622
43,69,2234.0362413393254,10117.100005013639
43,70,2141.5966933370396,9833.192513637048
43,71,2621.0571740969503,9331.301662712774
43,72,2313.8234947163915,9385.293165646855
43,73,2613.3945055516206,7604.45436517495
43,74,3177.839944768302,6875.227217228642
43,75,2963.403573848179,9159.84985166417
43,76,2400.711695303601,7497.718993000446
43,77,2445.280304383368,9883.358795555025
43,78,2821.5301676206636,9083.367888999324
43,79,2311.9609153109,8762.648981239638
43,80,2657.9067386148804,9874.008603615133
43,81,2755.271580458611,8868.770006744266
43,82,2597.232952236117,12264.368384045987
43,83,2296.12041299206,8294.059979465423
43,84,2160.2911215693553,9406.217186963797
43,85,2785.3203937193225,7298.064390020193
43,86,2908.4309317018183,7852.476968484492
43,87,2938.6146013620487,11197.445368362989
43,88,2168.7469958080146,10167.72154109422
43,89,2338.4405847542007,9195.786788317058
43,90,2100.7408388478057,8017.769953916292
43,91,2260.0943361275313,8319.751074637077
43,92,2195.5389977556915,10110.54642817038
43,93,2055.743092580205,9147.449295485758
43,94,2419.365128652145,9051.787838785225
43,95,2838.2949742995243,7826.028529660439
43,96,2742.2854108320466,8537.851266938596
43,97,2342.740955054327,9584.059938704824
43,98,2655.712319430278,10938.753752874936
43,99,2782.152297739575,10016.734959919871
43,100,2686.6682062156538,9504.11354298016
43,101,2571.4982874335415,9728.127948804822
43,102,3065.442708861303,8264.122758647152
43,103,2531.4959127589213,9537.736900363108
43,104,2515.005347626642,9149.034748683265
43,105,2613.576262758933,8753.945608284956
43,106,2596.3822957577154,8140.363110588681
43,107,2200.5545100611857,8729.349440818534
43,108,2950.8627844267276,11005.327352536815
43,109,2512.145775147061,8139.627176414204
43,110,2338.9193381135137,8023.002320657384
43,111,2447.67741895649,8555.377554604396
43,112,2680.0091176302894,10742.975135094788
43,113,2509.372705410355,7510.164023109169
43,114,2716.8604941123444,7127.788941050006
43,115,2323.473845257575,10762.441978103217
43,116,2414.5904733683915,8588.74032284273
43,117,1940.298240658911,9271.617501670198
43,118,2577.8766614134242,9561.707499189588
43,119,2429.7828567457937,10732.87341168182
43,120,2391.4507696518103,9705.326936952399
43,121,2528.329936444954,9646.378032596873
43,122,2275.4294345794638,7935.089452395922
43,123,2297.833335106316,7790.075739345529
43,124,2418.0907411506664,8948.485432704727
43,125,2399.8927734554086,7547.577573397038
43,126,2519.3775719233445,10753.910751853706
43,127,2047.648546905491,7763.974395698862
43,128,2609.6829442725007,8139.139381784955
43,129,2169.761892846417,9719.84572696873
43,130,2274.836181231257,9265.554564928038
43,131,2646.56597431471,8469.78262261006
43,132,2467.439676652948,7939.391736244823
43,133,2526.67084263589,9137.392499130257
43,134,1852.8172053137932,8062.713798770829
43,135,2015.5483189699787,10813.917558264333
43,136,2073.502759854387,8879.325675990895
43,137,2489.925486912114,11920.073099822755
43,138,2527.439726641522,9955.284970822895
43,139,2600.8872357141618,9765.803395158906
43,140,2784.8968517984526,8204.096448154683
43,141,2277.3942866837424,7796.8647389437065
43,142,2737.0018568781293,10532.61323028777
43,143,2992.0126125293527,8458.59634920606
43,144,1943.089929187764,8386.634862203879
43,145,3055.388405821529,9665.671071029561
43,146,2651.8913822928853,8963.579279029283
43,147,2908.6036149539914,9485.71663439506
43,148,2652.3100771024374,10008.00917599811
43,149,2429.229474212558,9043.256099191105
43,150,2564.3152730348183,9551.8452695367
44,1,2489.80845460478,8175.574615140324
44,2,3080.823027540512,8382.008306060663
44,3,1814.7552123166247,8410.075044727913
44,4,2013.71588966693,9455.266344598234
44,5,2633.821404705762,9322.34841254283
44,6,2631.9894365307305,11266.976709487819
44,7,2321.509697919504,9055.315698040795
44,8,2294.411840487899,10832.910900351879
44,9,2204.1832403950716,9702.3379677272
44,10,2476.4193460795223,11666.537457765491
44,11,2388.0090234251916,11035.243120261706
44,12,2607.6029011198666,8172.718345666766
44,13,2918.4332782251035,10204.806120794237
44,14,3159.800595189664,11546.923394120813
44,15,2258.044349474678,7744.271555497499
44,16,2213.6223291147544,12570.518939039208
44,17,2065.744940256824,10144.378261506998
44,18,2406.647022642623,9108.461922152974
